nid,nseq,eid,x,y,epsg
29406,1,43110,773.585131943872,52.3622186986543,3364
29406,2,43478,773.585131943872,52.3622186986543,3364
29452,1,43171,792.671712108549,57.9733040403539,3364
29452,2,43170,792.671712108549,57.9733040403539,3364
29452,3,43738,792.671712108549,57.9733040403539,3364
29522,1,43271,799.506590972636,54.9754314868751,3364
29522,2,43270,799.506590972636,54.9754314868751,3364
29522,3,43306,799.506590972636,54.9754314868751,3364
29545,1,43307,796.045213441173,56.8642048438256,3364
29545,2,43305,796.045213441173,56.8642048438256,3364
29545,3,176621,796.045213441173,56.8642048438256,3364
29546,1,43306,798.303513962277,55.7213316989876,3364
29546,2,43308,798.303513962277,55.7213316989876,3364
29546,3,174735,798.303513962277,55.7213316989876,3364
29655,1,43473,777.100773730562,55.3324776504474,3364
29655,2,43064,777.100773730562,55.3324776504474,3364
29655,3,43477,777.100773730562,55.3324776504474,3364
29657,1,43477,775.06112909534,53.7898065597242,3364
29657,2,43476,775.06112909534,53.7898065597242,3364
29657,3,181516,775.06112909534,53.7898065597242,3364
29658,1,43479,772.256907060713,50.7712492925123,3364
29658,2,43482,772.256907060713,50.7712492925123,3364
29658,3,180079,772.256907060713,50.7712492925123,3364
29659,1,43478,773.46240557879,52.2321509274493,3364
29659,2,43480,773.46240557879,52.2321509274493,3364
29659,3,43479,773.46240557879,52.2321509274493,3364
29662,1,43484,770.069095404273,46.8547024118079,3364
29662,2,43500,770.069095404273,46.8547024118079,3364
29662,3,43515,770.069095404273,46.8547024118079,3364
29683,1,43515,768.16146758526,45.0454390731258,3364
29683,2,43517,768.16146758526,45.0454390731258,3364
29683,3,180077,768.16146758526,45.0454390731258,3364
29831,1,43738,789.143352006912,58.4278864649756,3364
29831,2,43106,789.143352006912,58.4278864649756,3364
29831,3,176617,789.143352006912,58.4278864649756,3364
29832,1,43740,785.776517402835,58.3799186915603,3364
29832,2,43739,785.776517402835,58.3799186915603,3364
29832,3,180135,785.776517402835,58.3799186915603,3364
64111,1,93833,508.655565462198,43.8094598068873,3364
64111,2,93830,508.655565462198,43.8094598068873,3364
64111,3,98136,508.655565462198,43.8094598068873,3364
64306,1,94093,755.441307515974,44.7163611104699,3364
64306,2,94095,755.441307515974,44.7163611104699,3364
64306,3,177822,755.441307515974,44.7163611104699,3364
64369,1,94179,514.9016041714,43.7471222404337,3364
64369,2,94177,514.9016041714,43.7471222404337,3364
64369,3,183352,514.9016041714,43.7471222404337,3364
64835,1,94852,701.226767804674,43.7439777071907,3364
64835,2,94854,701.226767804674,43.7439777071907,3364
64837,1,94854,701.219394250141,43.7438724281084,3364
64837,2,94853,701.219394250141,43.7438724281084,3364
64837,3,178915,701.219394250141,43.7438724281084,3364
65013,1,95108,573.449135138442,43.2364927103346,3364
65013,2,95104,573.449135138442,43.2364927103346,3364
65013,3,181287,573.449135138442,43.2364927103346,3364
65015,1,95107,589.19493381512,43.1879188796238,3364
65015,2,95102,589.19493381512,43.1879188796238,3364
65015,3,95108,589.19493381512,43.1879188796238,3364
65421,1,95734,667.918526426987,43.2769775333475,3364
65421,2,95733,667.918526426987,43.2769775333475,3364
65421,3,175863,667.918526426987,43.2769775333475,3364
65469,1,95803,730.044195571579,44.1954389320911,3364
65469,2,96140,730.044195571579,44.1954389320911,3364
65469,3,183624,730.044195571579,44.1954389320911,3364
65470,1,95802,739.407540089141,44.3932029726056,3364
65470,2,95799,739.407540089141,44.3932029726056,3364
65470,3,178012,739.407540089141,44.3932029726056,3364
65618,1,96017,632.624092732352,43.0050545955107,3364
65618,2,96015,632.624092732352,43.0050545955107,3364
65618,3,181949,632.624092732352,43.0050545955107,3364
65625,1,96027,639.184462477095,43.0354089519915,3364
65625,2,96025,639.184462477095,43.0354089519915,3364
65625,3,96017,639.184462477095,43.0354089519915,3364
65635,1,96042,467.119635872589,44.3016880857251,3364
65635,2,96040,467.119635872589,44.3016880857251,3364
65635,3,176438,467.119635872589,44.3016880857251,3364
65642,1,96050,485.331260097357,44.1027127777268,3364
65642,2,96049,485.331260097357,44.1027127777268,3364
65642,3,177449,485.331260097357,44.1027127777268,3364
65705,1,96144,712.110435676627,43.9010161946487,3364
65705,2,96142,712.110435676627,43.9010161946487,3364
65705,3,180272,712.110435676627,43.9010161946487,3364
66403,1,97202,624.081883732666,42.974049183174,3364
66403,2,97204,624.081883732666,42.974049183174,3364
66403,3,97210,624.081883732666,42.974049183174,3364
66407,1,97211,606.489845599241,43.0298736763564,3364
66407,2,97209,606.489845599241,43.0298736763564,3364
66407,3,183881,606.489845599241,43.0298736763564,3364
66408,1,97210,620.871191029032,42.9740348515502,3364
66408,2,97203,620.871191029032,42.9740348515502,3364
66408,3,181114,620.871191029032,42.9740348515502,3364
66734,1,97706,747.664261014291,44.5772073519641,3364
66734,2,97705,747.664261014291,44.5772073519641,3364
66734,3,95802,747.664261014291,44.5772073519641,3364
66813,1,97823,690.229525348695,43.5949426215659,3364
66813,2,94615,690.229525348695,43.5949426215659,3364
66813,3,183620,690.229525348695,43.5949426215659,3364
66916,1,97971,601.463170870428,43.0557422587592,3364
66916,2,93877,601.463170870428,43.0557422587592,3364
66916,3,181288,601.463170870428,43.0557422587592,3364
66917,1,97973,591.631120767019,43.1603541618627,3364
66917,2,97972,591.631120767019,43.1603541618627,3364
66917,3,95107,591.631120767019,43.1603541618627,3364
66940,1,98005,655.087912276535,43.1417566051113,3364
66940,2,95713,655.087912276535,43.1417566051113,3364
66940,3,175730,655.087912276535,43.1417566051113,3364
66941,1,98007,645.699786537416,43.0714388431954,3364
66941,2,98006,645.699786537416,43.0714388431954,3364
66941,3,181871,645.699786537416,43.0714388431954,3364
66942,1,98010,671.512543873536,43.3316771737499,3364
66942,2,98008,671.512543873536,43.3316771737499,3364
66942,3,95734,671.512543873536,43.3316771737499,3364
66943,1,98009,682.561660009611,43.4729171433381,3364
66943,2,97825,682.561660009611,43.4729171433381,3364
66943,3,183594,682.561660009611,43.4729171433381,3364
66985,1,98069,765.345079156549,44.9486460404363,3364
66985,2,98068,765.345079156549,44.9486460404363,3364
66985,3,181249,765.345079156549,44.9486460404363,3364
67000,1,98087,549.169669066238,43.3862632600301,3364
67000,2,94771,549.169669066238,43.3862632600301,3364
67000,3,181994,549.169669066238,43.3862632600301,3364
67029,1,98131,517.99441226841,43.709523142924,3364
67029,2,98129,517.99441226841,43.709523142924,3364
67029,3,94179,517.99441226841,43.709523142924,3364
67030,1,98130,524.222593818685,43.618292692831,3364
67030,2,98088,524.222593818685,43.618292692831,3364
67030,3,182074,524.222593818685,43.618292692831,3364
67033,1,98137,498.727211537017,43.9191538707561,3364
67033,2,98135,498.727211537017,43.9191538707561,3364
67033,3,178850,498.727211537017,43.9191538707561,3364
67034,1,98136,501.130668609951,43.8914046324355,3364
67034,2,93834,501.130668609951,43.8914046324355,3364
67034,3,98137,501.130668609951,43.8914046324355,3364
87450,1,127946,815.337256562016,153.513022195567,3364
87450,2,176388,815.337256562016,153.513022195567,3364
87450,3,128192,815.337256562016,153.513022195567,3364
87634,1,128195,815.286543237566,154.347462595904,3364
87634,2,180375,815.286543237566,154.347462595904,3364
87634,3,128190,815.286543237566,154.347462595904,3364
87636,1,175455,815.173968051352,153.907449161311,3364
87636,2,128196,815.173968051352,153.907449161311,3364
87638,1,128193,815.261009827432,154.247657013819,3364
87638,2,128196,815.261009827432,154.247657013819,3364
87638,3,128195,815.261009827432,154.247657013819,3364
87767,1,128381,844.734377727917,86.7510004778189,3364
87767,2,129240,844.734377727917,86.7510004778189,3364
87767,3,129242,844.734377727917,86.7510004778189,3364
87988,1,128673,831.091245806872,78.9013029763265,3364
87988,2,130158,831.091245806872,78.9013029763265,3364
88111,1,128838,806.086966530683,59.7432323418102,3364
88111,2,134223,806.086966530683,59.7432323418102,3364
88185,1,176505,824.256159491874,140.463041733918,3364
88185,2,128938,824.256159491874,140.463041733918,3364
88185,3,128937,824.256159491874,140.463041733918,3364
88186,1,183934,816.277111102198,141.518534608971,3364
88186,2,128940,816.277111102198,141.518534608971,3364
88318,1,129121,846.360193817779,87.3479264681684,3364
88318,2,129123,846.360193817779,87.3479264681684,3364
88320,1,129123,846.338224002038,87.3320638519581,3364
88320,2,129122,846.338224002038,87.3320638519581,3364
88320,3,128381,846.338224002038,87.3320638519581,3364
88401,1,129238,840.336371418458,85.4536265985243,3364
88401,2,131692,840.336371418458,85.4536265985243,3364
88404,1,129242,843.188142890887,86.0513419683511,3364
88404,2,131663,843.188142890887,86.0513419683511,3364
88404,3,178264,843.188142890887,86.0513419683511,3364
88405,1,129243,848.996212552638,91.5007295438694,3364
88405,2,131427,848.996212552638,91.5007295438694,3364
88406,1,129246,852.125042128247,91.6820413806366,3364
88406,2,129244,852.125042128247,91.6820413806366,3364
88406,3,179273,852.125042128247,91.6820413806366,3364
88666,1,129621,844.258645277435,220.317520562788,3364
88666,2,132620,844.258645277435,220.317520562788,3364
88745,1,129736,822.904546177029,165.199062069126,3364
88745,2,132336,822.904546177029,165.199062069126,3364
88753,1,129748,815.616828853359,155.591369362325,3364
88753,2,129747,815.616828853359,155.591369362325,3364
88753,3,128190,815.616828853359,155.591369362325,3364
88798,1,129813,846.030796218717,108.855794609204,3364
88798,2,174554,846.030796218717,108.855794609204,3364
88798,3,129815,846.030796218717,108.855794609204,3364
88800,1,129817,838.516172139528,115.665292440146,3364
88800,2,174209,838.516172139528,115.665292440146,3364
88800,3,130313,838.516172139528,115.665292440146,3364
89032,1,130159,829.780947221793,76.6928563005345,3364
89032,2,130213,829.780947221793,76.6928563005345,3364
89033,1,130158,831.084767621051,78.896822018704,3364
89033,2,130161,831.084767621051,78.896822018704,3364
89033,3,181628,831.084767621051,78.896822018704,3364
89037,1,130165,832.137402241138,79.3830463653739,3364
89037,2,130164,832.137402241138,79.3830463653739,3364
89037,3,128673,832.137402241138,79.3830463653739,3364
89067,1,130214,829.074302303675,75.6337436842668,3364
89067,2,133892,829.074302303675,75.6337436842668,3364
89067,3,182840,829.074302303675,75.6337436842668,3364
89070,1,130213,829.718064255139,76.5826623412685,3364
89070,2,130157,829.718064255139,76.5826623412685,3364
89070,3,182785,829.718064255139,76.5826623412685,3364
89126,1,130299,829.639590059384,123.306927796348,3364
89126,2,183848,829.639590059384,123.306927796348,3364
89126,3,132689,829.639590059384,123.306927796348,3364
89137,1,174211,838.168363385949,117.218411515311,3364
89137,2,130316,838.168363385949,117.218411515311,3364
89137,3,130314,838.168363385949,117.218411515311,3364
89138,1,130312,837.398636678028,119.59450748063,3364
89138,2,180285,837.398636678028,119.59450748063,3364
89138,3,130315,837.398636678028,119.59450748063,3364
89139,1,130318,854.170841240113,100.932336030925,3364
89139,2,176671,854.170841240113,100.932336030925,3364
89139,3,130329,854.170841240113,100.932336030925,3364
89147,1,130330,853.52183480064,102.19084826512,3364
89147,2,130329,853.52183480064,102.19084826512,3364
89147,3,130332,853.52183480064,102.19084826512,3364
89155,1,130341,851.92286153221,103.353077823625,3364
89155,2,175388,851.92286153221,103.353077823625,3364
89155,3,130342,851.92286153221,103.353077823625,3364
89158,1,132506,855.272462943421,98.7294958338198,3364
89158,2,130345,855.272462943421,98.7294958338198,3364
89158,3,130320,855.272462943421,98.7294958338198,3364
89177,1,130375,849.319107346423,104.642735548205,3364
89177,2,130342,849.319107346423,104.642735548205,3364
89177,3,130378,849.319107346423,104.642735548205,3364
89179,1,129814,846.925893891044,106.848080311783,3364
89179,2,174552,846.925893891044,106.848080311783,3364
89179,3,130377,846.925893891044,106.848080311783,3364
89834,1,131369,816.640172581405,142.856889532183,3364
89834,2,128940,816.640172581405,142.856889532183,3364
89834,3,131370,816.640172581405,142.856889532183,3364
89835,1,131376,815.590134337312,145.664384157073,3364
89835,2,176386,815.590134337312,145.664384157073,3364
89839,1,131372,817.423690162073,151.795652169634,3364
89839,2,131376,817.423690162073,151.795652169634,3364
89839,3,131375,817.423690162073,151.795652169634,3364
89874,1,131427,848.991434194871,91.4872720486415,3364
89874,2,129248,848.991434194871,91.4872720486415,3364
89874,3,176807,848.991434194871,91.4872720486415,3364
89925,1,131506,820.01478475677,185.752121653465,3364
89925,2,131509,820.01478475677,185.752121653465,3364
89927,1,131507,827.270456753763,172.898793108258,3364
89927,2,132942,827.270456753763,172.898793108258,3364
89927,3,131510,827.270456753763,172.898793108258,3364
89929,1,131504,821.227961955324,184.928665370058,3364
89929,2,180656,821.227961955324,184.928665370058,3364
89929,3,131509,821.227961955324,184.928665370058,3364
90010,1,131630,823.00904203147,64.7038104746428,3364
90010,2,132594,823.00904203147,64.7038104746428,3364
90035,1,131667,842.063605302516,85.6757162629873,3364
90035,2,131666,842.063605302516,85.6757162629873,3364
90035,3,129238,842.063605302516,85.6757162629873,3364
90051,1,131693,836.048306653456,82.4899810785874,3364
90051,2,132708,836.048306653456,82.4899810785874,3364
90051,3,176839,836.048306653456,82.4899810785874,3364
90052,1,131692,840.322161179032,85.4451399969469,3364
90052,2,131688,840.322161179032,85.4451399969469,3364
90052,3,176842,840.322161179032,85.4451399969469,3364
90487,1,132334,816.636180162413,157.738177191988,3364
90487,2,179170,816.636180162413,157.738177191988,3364
90487,3,132335,816.636180162413,157.738177191988,3364
90488,1,132337,815.605035011405,160.600168396793,3364
90488,2,132335,815.605035011405,160.600168396793,3364
90489,1,132336,822.723988809965,165.091593004992,3364
90489,2,129738,822.723988809965,165.091593004992,3364
90489,3,179175,822.723988809965,165.091593004992,3364
90601,1,132507,853.458836977692,92.1664455790372,3364
90601,2,132504,853.458836977692,92.1664455790372,3364
90601,3,129246,853.458836977692,92.1664455790372,3364
90602,1,131433,857.776979572761,94.7961646493605,3364
90602,2,132507,857.776979572761,94.7961646493605,3364
90602,3,132506,857.776979572761,94.7961646493605,3364
90605,1,132511,823.546400878937,72.2731684852156,3364
90605,2,133887,823.546400878937,72.2731684852156,3364
90661,1,132595,819.021950106926,63.9552010602156,3364
90661,2,132593,819.021950106926,63.9552010602156,3364
90661,3,177603,819.021950106926,63.9552010602156,3364
90662,1,132594,822.767816915168,64.4602181039541,3364
90662,2,131632,822.767816915168,64.4602181039541,3364
90662,3,132595,822.767816915168,64.4602181039541,3364
90679,1,132620,844.08592005061,220.09960535946,3364
90679,2,129618,844.08592005061,220.09960535946,3364
90679,3,180225,844.08592005061,220.09960535946,3364
90680,1,132621,833.768872890715,199.236179830652,3364
90680,2,175474,833.768872890715,199.236179830652,3364
90680,3,132622,833.768872890715,199.236179830652,3364
90681,1,132623,831.712039153568,198.931940042524,3364
90681,2,132622,831.712039153568,198.931940042524,3364
90681,3,182435,831.712039153568,198.931940042524,3364
90726,1,182189,827.232540309542,128.141477500233,3364
90726,2,132691,827.232540309542,128.141477500233,3364
90727,1,127974,827.312844981705,137.061344703459,3364
90727,2,132691,827.312844981705,137.061344703459,3364
90727,3,132690,827.312844981705,137.061344703459,3364
90874,1,132906,848.25143200405,89.3238157027686,3364
90874,2,131431,848.25143200405,89.3238157027686,3364
90874,3,179640,848.25143200405,89.3238157027686,3364
90875,1,132908,846.444674589383,87.4766591194983,3364
90875,2,132907,846.444674589383,87.4766591194983,3364
90875,3,129121,846.444674589383,87.4766591194983,3364
90876,1,132911,846.44960031828,87.484165165167,3364
90876,2,132908,846.44960031828,87.484165165167,3364
90899,1,132941,824.856750023771,168.943674422117,3364
90899,2,129736,824.856750023771,168.943674422117,3364
90899,3,132943,824.856750023771,168.943674422117,3364
90900,1,132942,824.425321746528,169.850971612949,3364
90900,2,132941,824.425321746528,169.850971612949,3364
90900,3,175753,824.425321746528,169.850971612949,3364
91000,1,133090,835.612202851539,81.8470379005858,3364
91000,2,133723,835.612202851539,81.8470379005858,3364
91421,1,133724,833.770805596711,80.0147218452337,3364
91421,2,133726,833.770805596711,80.0147218452337,3364
91422,1,133723,835.501812144683,81.741781121932,3364
91422,2,133089,835.501812144683,81.741781121932,3364
91422,3,133724,835.501812144683,81.741781121932,3364
91423,1,133726,833.545840685522,79.8859193026761,3364
91423,2,133725,833.545840685522,79.8859193026761,3364
91423,3,179811,833.545840685522,79.8859193026761,3364
91487,1,133823,823.507055301417,69.2636595584723,3364
91487,2,133896,823.507055301417,69.2636595584723,3364
91487,3,133886,823.507055301417,69.2636595584723,3364
91528,1,178825,823.391689132898,69.99140306062,3364
91528,2,133888,823.391689132898,69.99140306062,3364
91529,1,133808,823.512587572614,72.1048754716779,3364
91529,2,133888,823.512587572614,72.1048754716779,3364
91529,3,133887,823.512587572614,72.1048754716779,3364
91532,1,133892,828.996626407609,75.5459025166756,3364
91532,2,130210,828.996626407609,75.5459025166756,3364
91532,3,181572,828.996626407609,75.5459025166756,3364
91533,1,133894,824.343478327313,73.2307227157885,3364
91533,2,133893,824.343478327313,73.2307227157885,3364
91533,3,175416,824.343478327313,73.2307227157885,3364
91534,1,133897,823.208745694713,64.9376884623608,3364
91534,2,133895,823.208745694713,64.9376884623608,3364
91534,3,131630,823.208745694713,64.9376884623608,3364
91535,1,133822,824.086740418747,67.0753707839885,3364
91535,2,133898,824.086740418747,67.0753707839885,3364
91535,3,133896,824.086740418747,67.0753707839885,3364
91536,1,133898,823.537032280555,65.4728876940523,3364
91536,2,133897,823.537032280555,65.4728876940523,3364
91536,3,177606,823.537032280555,65.4728876940523,3364
91736,1,134195,818.140588552248,63.096336902311,3364
91736,2,134194,818.140588552248,63.096336902311,3364
91736,3,183261,818.140588552248,63.096336902311,3364
91738,1,134200,813.304417525988,60.6052332029471,3364
91738,2,134198,813.304417525988,60.6052332029471,3364
91738,3,176225,813.304417525988,60.6052332029471,3364
91739,1,134199,815.720861409538,61.4166778666476,3364
91739,2,128837,815.720861409538,61.4166778666476,3364
91739,3,134200,815.720861409538,61.4166778666476,3364
91755,1,134224,799.945626159002,54.672933699703,3364
91755,2,134222,799.945626159002,54.672933699703,3364
91755,3,43271,799.945626159002,54.672933699703,3364
91756,1,134223,805.759869291143,59.5234756178411,3364
91756,2,128873,805.759869291143,59.5234756178411,3364
91756,3,180142,805.759869291143,59.5234756178411,3364
93233,1,136281,823.168585869061,267.329085735701,3364
93233,2,150424,823.168585869061,267.329085735701,3364
93673,1,178921,433.388579654112,302.691395068555,3364
93673,2,136864,433.388579654112,302.691395068555,3364
94041,1,141268,476.980230786986,297.060486532312,3364
94041,2,137403,476.980230786986,297.060486532312,3364
94041,3,137399,476.980230786986,297.060486532312,3364
95404,1,179691,799.584795630081,296.009043055237,3364
95404,2,139341,799.584795630081,296.009043055237,3364
95647,1,177181,755.745221192913,297.670519195578,3364
95647,2,139697,755.745221192913,297.670519195578,3364
95647,3,139696,755.745221192913,297.670519195578,3364
96163,1,139343,816.233954644179,282.765419605744,3364
96163,2,146065,816.233954644179,282.765419605744,3364
96163,3,140447,816.233954644179,282.765419605744,3364
96599,1,183052,600.005718675783,296.008165220384,3364
96599,2,141085,600.005718675783,296.008165220384,3364
96599,3,141083,600.005718675783,296.008165220384,3364
96600,1,141086,574.702986133982,296.151840781446,3364
96600,2,180232,574.702986133982,296.151840781446,3364
96600,3,141084,574.702986133982,296.151840781446,3364
96607,1,141084,569.214109634816,296.254443963557,3364
96607,2,141097,569.214109634816,296.254443963557,3364
96607,3,141096,569.214109634816,296.254443963557,3364
96721,1,180636,491.327977311371,296.867971764897,3364
96721,2,141268,491.327977311371,296.867971764897,3364
96721,3,137404,491.327977311371,296.867971764897,3364
96793,1,174562,464.881013056955,297.222280859435,3364
96793,2,141375,464.881013056955,297.222280859435,3364
96793,3,141373,464.881013056955,297.222280859435,3364
96794,1,141375,452.650343571664,297.45840780112,3364
96794,2,141374,452.650343571664,297.45840780112,3364
96794,3,141376,452.650343571664,297.45840780112,3364
97917,1,143048,855.617355890595,229.182358950501,3364
97917,2,180611,855.617355890595,229.182358950501,3364
97917,3,143050,855.617355890595,229.182358950501,3364
97918,1,142792,854.026814176868,232.483600469988,3364
97918,2,177226,854.026814176868,232.483600469988,3364
97918,3,143049,854.026814176868,232.483600469988,3364
97980,1,174228,782.060028351513,298.306886164638,3364
97980,2,143144,782.060028351513,298.306886164638,3364
97980,3,143143,782.060028351513,298.306886164638,3364
98457,1,139697,748.475381972372,297.537820308164,3364
98457,2,143864,748.475381972372,297.537820308164,3364
98457,3,143863,748.475381972372,297.537820308164,3364
98869,1,174229,766.391751992952,297.797730152559,3364
98869,2,144484,766.391751992952,297.797730152559,3364
98869,3,144482,766.391751992952,297.797730152559,3364
98870,1,144484,764.707383031816,297.776572820849,3364
98870,2,144483,764.707383031816,297.776572820849,3364
98870,3,139693,764.707383031816,297.776572820849,3364
98898,1,144521,498.263538095724,296.725981191384,3364
98898,2,144565,498.263538095724,296.725981191384,3364
98898,3,144525,498.263538095724,296.725981191384,3364
98914,1,180230,553.743461471478,296.224668802032,3364
98914,2,144551,553.743461471478,296.224668802032,3364
98914,3,144550,553.743461471478,296.224668802032,3364
98924,1,144551,536.202359878944,296.394210135286,3364
98924,2,144566,536.202359878944,296.394210135286,3364
98924,3,144564,536.202359878944,296.394210135286,3364
98925,1,144562,501.001381387235,296.64130802374,3364
98925,2,182134,501.001381387235,296.64130802374,3364
98925,3,144565,501.001381387235,296.64130802374,3364
98974,1,174630,433.866957783093,325.044072630251,3364
98974,2,144637,433.866957783093,325.044072630251,3364
98976,1,144638,433.504388435234,307.630331310196,3364
98976,2,136864,433.504388435234,307.630331310196,3364
98976,3,174629,433.504388435234,307.630331310196,3364
98976,4,144639,433.504388435234,307.630331310196,3364
99666,1,149796,645.54053045155,296.232896227807,3364
99666,2,145684,645.54053045155,296.232896227807,3364
99666,3,145682,645.54053045155,296.232896227807,3364
99667,1,180239,624.318126286468,296.182071784522,3364
99667,2,145683,624.318126286468,296.182071784522,3364
99667,3,140743,624.318126286468,296.182071784522,3364
99901,1,177426,830.864498589359,242.770755927538,3364
99901,2,180218,830.864498589359,242.770755927538,3364
99901,3,146041,830.864498589359,242.770755927538,3364
99916,1,146063,824.319179904248,269.580867074668,3364
99916,2,136281,824.319179904248,269.580867074668,3364
99916,3,146064,824.319179904248,269.580867074668,3364
99917,1,146064,819.960251686481,274.351760073599,3364
99917,2,146066,819.960251686481,274.351760073599,3364
99918,1,142500,822.416406851236,277.691467063674,3364
99918,2,183477,822.416406851236,277.691467063674,3364
99918,3,146065,822.416406851236,277.691467063674,3364
99923,1,143049,850.361801998204,236.511812468926,3364
99923,2,146075,850.361801998204,236.511812468926,3364
99923,3,146073,850.361801998204,236.511812468926,3364
99924,1,146058,837.746906413992,239.963289659244,3364
99924,2,177424,837.746906413992,239.963289659244,3364
99924,3,146074,837.746906413992,239.963289659244,3364
99937,1,176019,736.258897899101,297.285064712055,3364
99937,2,146094,736.258897899101,297.285064712055,3364
99937,3,146093,736.258897899101,297.285064712055,3364
99944,1,175794,722.1765970977,297.001108967765,3364
99944,2,146105,722.1765970977,297.001108967765,3364
99944,3,146103,722.1765970977,297.001108967765,3364
99945,1,146105,705.830210369526,296.809221738419,3364
99945,2,146104,705.830210369526,296.809221738419,3364
99945,3,142509,705.830210369526,296.809221738419,3364
100466,1,175792,702.604221624015,296.816645654248,3364
100466,2,146900,702.604221624015,296.816645654248,3364
100466,3,146898,702.604221624015,296.816645654248,3364
100467,1,146898,699.55390719976,296.824973359467,3364
100467,2,178484,699.55390719976,296.824973359467,3364
100467,3,146899,699.55390719976,296.824973359467,3364
102096,1,149389,799.55515598077,298.11319696398,3364
102096,2,139341,799.55515598077,298.11319696398,3364
102096,3,149391,799.55515598077,298.11319696398,3364
102097,1,149391,798.090374952048,298.762961091671,3364
102097,2,149390,798.090374952048,298.762961091671,3364
102097,3,144712,798.090374952048,298.762961091671,3364
102367,1,177837,664.996650105492,296.573611429077,3364
102367,2,149796,664.996650105492,296.573611429077,3364
102367,3,140275,664.996650105492,296.573611429077,3364
102685,1,146899,698.818294232491,296.82717195221,3364
102685,2,150283,698.818294232491,296.82717195221,3364
102685,3,150281,698.818294232491,296.82717195221,3364
102686,1,179973,686.880884872709,296.804121646743,3364
102686,2,150282,686.880884872709,296.804121646743,3364
102686,3,149797,686.880884872709,296.804121646743,3364
102778,1,150422,830.929939862641,244.806901143429,3364
102778,2,146041,830.929939862641,244.806901143429,3364
102778,3,150423,830.929939862641,244.806901143429,3364
102779,1,150425,823.014716807706,255.961551946737,3364
102779,2,177511,823.014716807706,255.961551946737,3364
102780,1,146056,825.011830410056,260.693737781355,3364
102780,2,177509,825.011830410056,260.693737781355,3364
102780,3,150424,825.011830410056,260.693737781355,3364
110962,1,162128,368.788481342605,244.213995298272,3364
110962,2,160631,368.788481342605,244.213995298272,3364
110962,3,181380,368.788481342605,244.213995298272,3364
110963,1,162130,369.150691154507,256.089119042639,3364
110963,2,162129,369.150691154507,256.089119042639,3364
110963,3,177496,369.150691154507,256.089119042639,3364
112436,1,164318,368.398332343762,231.7071105288,3364
112436,2,164317,368.398332343762,231.7071105288,3364
112436,3,180493,368.398332343762,231.7071105288,3364
112443,1,164328,368.019306371177,219.013576608037,3364
112443,2,164327,368.019306371177,219.013576608037,3364
112443,3,180489,368.019306371177,219.013576608037,3364
112444,1,164331,367.931139179701,215.660454519842,3364
112444,2,164329,367.931139179701,215.660454519842,3364
112444,3,184454,367.931139179701,215.660454519842,3364
112446,1,164338,367.783239468473,211.2479914531,3364
112446,2,164332,367.783239468473,211.2479914531,3364
112446,3,175838,367.783239468473,211.2479914531,3364
113913,1,166569,367.155860026029,191.383498697115,3364
113913,2,165472,367.155860026029,191.383498697115,3364
113913,3,167645,367.155860026029,191.383498697115,3364
114043,1,166767,366.543039939043,172.078332792108,3364
114043,2,166635,366.543039939043,172.078332792108,3364
114043,3,176300,366.543039939043,172.078332792108,3364
114055,1,166785,365.824497038647,149.096428415766,3364
114055,2,166300,365.824497038647,149.096428415766,3364
114055,3,166787,365.824497038647,149.096428415766,3364
114056,1,166787,366.08010152277,157.333034848451,3364
114056,2,166786,366.08010152277,157.333034848451,3364
114056,3,175449,366.08010152277,157.333034848451,3364
114361,1,167252,370.303315854325,292.765516093676,3364
114361,2,167250,370.303315854325,292.765516093676,3364
114361,3,181819,370.303315854325,292.765516093676,3364
114362,1,167251,369.523267782877,268.064287677024,3364
114362,2,162132,369.523267782877,268.064287677024,3364
114362,3,177497,369.523267782877,268.064287677024,3364
114623,1,167648,367.516991328971,203.523282405563,3364
114623,2,167644,367.516991328971,203.523282405563,3364
114623,3,182339,367.516991328971,203.523282405563,3364
114624,1,167645,367.176097627155,192.040081856307,3364
114624,2,166573,367.176097627155,192.040081856307,3364
114624,3,174873,367.176097627155,192.040081856307,3364
114682,1,167732,366.654090042629,177.654664369878,3364
114682,2,167730,366.654090042629,177.654664369878,3364
114682,3,183121,366.654090042629,177.654664369878,3364
114683,1,167734,367.022642077089,187.315618239507,3364
114683,2,167733,367.022642077089,187.315618239507,3364
114683,3,175392,367.022642077089,187.315618239507,3364
115004,1,168210,366.338382808349,165.655698958158,3364
115004,2,168208,366.338382808349,165.655698958158,3364
115004,3,166767,366.338382808349,165.655698958158,3364
115005,1,168209,366.278326382176,163.720503248589,3364
115005,2,166285,366.278326382176,163.720503248589,3364
115005,3,175450,366.278326382176,163.720503248589,3364
119125,1,176570,380.83703838385,164.083197593261,3364
119125,2,174194,380.83703838385,164.083197593261,3364
119126,1,174607,755.812429884165,113.872697393269,3364
119126,2,174195,755.812429884165,113.872697393269,3364
119127,1,174196,816.745378534557,84.5825649368229,3364
119127,2,176107,816.745378534557,84.5825649368229,3364
119127,3,177174,816.745378534557,84.5825649368229,3364
119128,1,174197,781.241636467742,160.472548674474,3364
119128,2,176079,781.241636467742,160.472548674474,3364
119128,3,183146,781.241636467742,160.472548674474,3364
119129,1,174198,805.436785736194,111.051996795455,3364
119129,2,178605,805.436785736194,111.051996795455,3364
