rn,seq,eid,rev,nodea,nodeb
105,3,219741,True,150498,150751
105,4,219740,False,150497,150498
105,5,223888,True,153372,150497
105,6,223985,True,153438,153372
105,7,220062,True,150749,153438
106,1,219739,False,150749,150496
106,2,223889,True,153373,150749
106,3,220063,True,150748,153373
106,4,220061,False,150750,150748
106,5,222681,True,152550,150750
106,6,220068,True,150747,152550
106,7,220060,True,150746,150747
106,8,220059,False,150752,150746
106,9,220067,True,150751,150752
106,10,220065,False,150496,150751
107,1,220064,False,152551,150750
107,2,222684,True,152552,152551
107,3,222683,True,152550,152552
107,4,222681,False,150750,152550
108,1,219999,False,153103,150699
108,2,223486,True,153104,153103
108,3,223485,False,152443,153104
108,4,222520,False,150746,152443
108,5,220060,False,150747,150746
108,6,220068,False,152550,150747
108,7,222683,False,152552,152550
108,8,223267,False,152954,152552
108,9,223266,False,150699,152954
109,1,220028,False,152443,150722
109,2,223485,True,153104,152443
109,3,222522,True,152444,153104
109,4,222521,False,151949,152444
109,5,221782,False,152096,151949
109,6,222000,False,152095,152096
109,7,221998,False,150723,152095
109,8,220029,False,150722,150723
110,1,220028,True,150722,152443
110,2,220029,True,150723,150722
110,3,220145,True,150809,150723
110,4,220276,True,150906,150809
110,5,220119,True,150791,150906
110,6,220066,True,150752,150791
110,7,220059,True,150746,150752
110,8,222520,True,152443,150746
111,1,220027,False,150811,150723
111,2,220148,True,150810,150811
111,3,220746,True,151239,150810
111,4,224011,True,153457,151239
111,5,223567,True,153159,153457
111,6,223436,True,153071,153159
111,7,220146,True,150809,153071
111,8,220145,False,150723,150809
112,1,220278,False,153069,150907
112,2,223435,False,153070,153069
112,3,223437,False,153071,153070
112,4,223436,False,153159,153071
112,5,223569,True,153160,153159
112,6,223568,False,150907,153160
113,1,220146,False,153071,150809
113,2,223437,True,153070,153071
113,3,223435,True,153069,153070
113,4,223434,False,150906,153069
113,5,220276,False,150809,150906
114,1,219695,True,150460,150461
114,2,221736,True,151917,150460
114,3,221960,True,152070,151917
114,4,220824,True,151294,152070
114,5,220314,True,150934,151294
114,6,220313,True,150933,150934
114,7,220163,True,150823,150933
114,8,219697,True,150462,150823
114,9,219696,False,150461,150462
115,1,220313,False,150934,150933
115,2,220823,True,151293,150934
115,3,221999,True,152096,151293
115,4,221782,True,151949,152096
115,5,220315,True,150933,151949
116,1,220163,False,150933,150823
116,2,220315,False,151949,150933
116,3,222521,True,152444,151949
116,4,221784,True,151950,152444
116,5,221783,False,150823,151950
117,1,219612,True,150385,150700
117,2,221727,True,151911,150385
117,3,219694,True,150461,151911
117,4,219696,True,150462,150461
117,5,220000,True,150700,150462
118,1,219675,False,150701,150444
118,2,220002,True,150700,150701
118,3,220000,False,150462,150700
118,4,220162,True,150822,150462
118,5,223484,True,153103,150822
118,6,219999,True,150699,153103
118,7,219998,False,150444,150699
119,1,219697,False,150823,150462
119,2,221783,True,151950,150823
119,3,220164,True,150822,151950
119,4,220162,False,150462,150822
120,1,220164,False,151950,150822
120,2,221784,False,152444,151950
120,3,222522,False,153104,152444
120,4,223486,False,153103,153104
120,5,223484,False,150822,153103
121,1,220352,True,150961,152391
121,2,221753,True,151931,150961
121,3,221853,True,151998,151931
121,4,221728,True,151912,151998
121,5,221730,True,151913,151912
121,6,222441,True,152391,151913
122,1,220112,False,151914,150385
122,2,221733,True,151915,151914
122,3,221732,True,151913,151915
122,4,221730,False,151912,151913
122,5,221737,True,151918,151912
122,6,221729,True,151911,151918
122,7,221727,False,150385,151911
123,1,219694,False,151911,150461
123,2,221729,False,151918,151911
123,3,221963,True,152072,151918
123,4,221738,True,151917,152072
123,5,221736,False,150460,151917
123,6,219695,False,150461,150460
124,1,221728,False,151998,151912
124,2,221855,False,151999,151998
124,3,221854,False,152399,151999
124,4,222453,False,153747,152399
124,5,224435,True,152072,153747
124,6,221963,False,151918,152072
124,7,221737,False,151912,151918
125,1,221749,False,151999,151927
125,2,221855,True,151998,151999
125,3,221853,False,151931,151998
125,4,221754,False,151927,151931
126,1,220090,True,150769,151927
126,2,221748,True,151926,150769
126,3,222452,True,152399,151926
126,4,221854,True,151999,152399
126,5,221749,True,151927,151999
127,1,220352,False,152391,150961
127,2,222443,True,152392,152391
127,3,222442,False,151929,152392
127,4,221755,False,151931,151929
127,5,221753,False,150961,151931
128,1,221267,False,150478,151598
128,2,223697,False,153616,150478
128,3,224418,True,153736,153616
128,4,224249,True,153617,153736
128,5,224250,True,153246,153617
128,6,223703,False,153442,153246
128,7,223991,False,153443,153442
128,8,223992,False,151597,153443
128,9,221268,False,151598,151597
129,1,220204,False,153245,150854
129,2,223990,True,153442,153245
129,3,223703,True,153246,153442
129,4,223702,True,152251,153246
129,5,222233,False,152252,152251
129,6,222232,False,150854,152252
130,1,220204,True,150854,153245
130,2,222232,True,152252,150854
130,3,221750,True,151928,152252
130,4,221751,True,151929,151928
130,5,222442,True,152392,151929
130,6,223701,True,153245,152392
131,1,222443,False,152391,152392
