nid,x,y,nseq,eid
55417,1522404.78108178,1181596.30570727,1,81386
55417,1522404.78108178,1181596.30570727,2,81384
55418,1524313.17732506,1183926.5408349,1,81385
55418,1524313.17732506,1183926.5408349,2,80021
55418,1524313.17732506,1183926.5408349,3,82006
55419,1664676.74546009,1019825.04156105,1,81387
55419,1664676.74546009,1019825.04156105,2,80657
55419,1664676.74546009,1019825.04156105,3,81389
55420,1664672.84785536,1020087.83190037,1,81335
55420,1664672.84785536,1020087.83190037,2,81389
55420,1664672.84785536,1020087.83190037,3,81388
55421,1665352.59544449,1019351.45139865,1,81391
55421,1665352.59544449,1019351.45139865,2,81390
55421,1665352.59544449,1019351.45139865,3,81387
55422,1554966.4037111,914960.206133425,1,81642
55422,1554966.4037111,914960.206133425,2,81392
55422,1554966.4037111,914960.206133425,3,81393
55423,1554207.01363821,918977.053066684,1,81396
55423,1554207.01363821,918977.053066684,2,81393
55423,1554207.01363821,918977.053066684,3,80337
55424,1572572.22905895,933592.824785575,1,82098
55424,1572572.22905895,933592.824785575,2,81395
55424,1572572.22905895,933592.824785575,3,81394
55424,1572572.22905895,933592.824785575,4,82297
55425,1489598.53913583,1013226.22058871,1,81398
55425,1489598.53913583,1013226.22058871,2,81397
55425,1489598.53913583,1013226.22058871,3,81399
55426,1489600.12574544,1014188.15639933,1,81401
55426,1489600.12574544,1014188.15639933,2,81399
55426,1489600.12574544,1014188.15639933,3,81409
55427,1491621.65193946,1014192.01606786,1,81301
55427,1491621.65193946,1014192.01606786,2,81401
55427,1491621.65193946,1014192.01606786,3,81400
55428,1563465.69085056,1097636.51121539,1,81404
55428,1563465.69085056,1097636.51121539,2,81402
55428,1563465.69085056,1097636.51121539,3,80896
55429,1561213.63852582,1088762.50079932,1,81402
55429,1561213.63852582,1088762.50079932,2,81503
55429,1561213.63852582,1088762.50079932,3,81403
55430,1657349.31716231,1062155.14336187,1,81406
55430,1657349.31716231,1062155.14336187,2,81408
55430,1657349.31716231,1062155.14336187,3,82205
55431,1659025.96674268,1061089.01249582,1,81405
55431,1659025.96674268,1061089.01249582,2,81407
55431,1659025.96674268,1061089.01249582,3,81406
55432,1657579.64298598,1061010.52376742,1,81407
55432,1657579.64298598,1061010.52376742,2,81238
55432,1657579.64298598,1061010.52376742,3,81408
55433,1489599.69991285,1015198.07976906,1,81411
55433,1489599.69991285,1015198.07976906,2,81409
55433,1489599.69991285,1015198.07976906,3,80169
55434,1491626.18368773,1015199.93362115,1,81410
55434,1491626.18368773,1015199.93362115,2,81400
55434,1491626.18368773,1015199.93362115,3,81411
55435,1651716.23172159,1053696.07672324,1,81414
55435,1651716.23172159,1053696.07672324,2,81412
55435,1651716.23172159,1053696.07672324,3,81324
55436,1652115.28028953,1053921.82083713,1,80124
55436,1652115.28028953,1053921.82083713,2,81414
55436,1652115.28028953,1053921.82083713,3,81413
55437,1546666.28258092,989868.77324151,1,81416
55437,1546666.28258092,989868.77324151,2,81418
55438,1547776.66048516,989993.828586628,1,81417
55438,1547776.66048516,989993.828586628,2,81416
55438,1547776.66048516,989993.828586628,3,81415
55439,1548997.61463917,986646.186986445,1,82268
55439,1548997.61463917,986646.186986445,2,81418
55439,1548997.61463917,986646.186986445,3,81417
55440,1483017.57807657,1011176.94248633,1,81421
55440,1483017.57807657,1011176.94248633,2,82301
55440,1483017.57807657,1011176.94248633,3,81427
55441,1483903.44686427,1011171.64250482,1,80825
55441,1483903.44686427,1011171.64250482,2,81421
55441,1483903.44686427,1011171.64250482,3,81420
55442,1309245.65209204,951856.757324727,1,81423
55442,1309245.65209204,951856.757324727,2,81422
55442,1309245.65209204,951856.757324727,3,81684
55443,1309414.92214563,952041.253296135,1,81425
55443,1309414.92214563,952041.253296135,2,81423
