rn,D12,R12,D16,R16
1577,276.2814930015552,580.9928571428571,266.94983277591973,632.9947028637644
1578,0.0,0.0,0.0,0.0
1579,0.0,0.0,0.0,0.0
1580,0.0,0.0,0.0,0.0
1581,1301.800933125972,526.6309523809524,1324.675585284281,515.6985598410859
1582,0.0,0.0,0.0,0.0
1583,0.0,0.0,0.0,0.0
1584,0.0,0.0,0.0,0.0
1585,0.0,0.0,0.0,0.0
1586,683.6796267496112,465.47380952380956,501.16053511705684,436.8270153948022
1587,203.699066874028,550.4142857142857,146.066889632107,568.2795894719418
1588,0.0,0.0,0.0,0.0
1589,437.83592534992226,1175.5761904761905,395.38795986622074,1221.4977652706507
1590,376.96034214618976,446.7869047619048,284.5785953177258,404.4694586988909
1591,0.0,0.0,0.0,0.0
1592,88.9720062208398,516.4380952380952,65.47826086956522,566.2572421784473
1593,306.71928460342144,885.0797619047619,229.17391304347825,1057.6876344975997
1594,213.06454121306376,504.5464285714286,166.2140468227425,606.7041880483364
1595,0.0,0.0,0.0,0.0
1596,744.5552099533437,258.2190476190476,695.0769230769231,297.2850521436848
1597,105.36158631415242,292.1952380952381,78.07023411371237,305.3744413176627
1598,1489.1104199066874,1275.8059523809525,1412.819397993311,1205.3189869226949
1599,0.0,0.0,0.0,0.0
1600,0.0,0.0,0.0,0.0
1601,578.3180404354588,292.1952380952381,513.752508361204,325.5979142526072
1602,0.0,0.0,0.0,0.0
1603,0.0,0.0,0.0,0.0
1604,657.9245723172628,623.4630952380953,629.5986622073578,630.9723555702699
1605,376.96034214618976,363.5452380952381,407.9799331103679,446.93875186227444
1606,0.0,0.0,0.0,0.0
1607,4118.483876994358,234.97316103379723,4214.463541916024,166.60878856684923
1608,0.0,0.0,0.0,0.0
1609,1724.6930463699885,320.41794686426897,1625.4129362761525,257.4863096033124
1610,0.0,0.0,0.0,0.0
1611,0.0,0.0,0.0,0.0
1612,0.0,0.0,0.0,0.0
1613,1030.6599409632702,112.90918127598047,1143.594101594293,98.4506477895018
1614,1828.59021783806,231.92156153985178,2345.238665198449,230.9803659676773
1615,0.0,0.0,0.0,0.0
1616,0.0,0.0,0.0,0.0
1617,1458.716287411725,140.37357672148926,1474.48173505051,128.7431548016562
1618,0.0,0.0,0.0,0.0
1619,1537.6781377274597,320.41794686426897,1799.5643223057405,238.5534927207159
1620,0.0,0.0,0.0,0.0
1621,0.0,0.0,0.0,0.0
1622,1537.6781377274597,247.1795590095789,1956.3005697323692,261.27287297983173
1623,0.0,0.0,0.0,0.0
1624,0.0,0.0,0.0,0.0
1625,0.0,0.0,0.0,0.0
1626,0.0,0.0,0.0,0.0
1627,1575.0811194559653,222.76676305801553,1602.1927514722074,204.4744223320422
1628,0.0,0.0,0.0,0.0
1629,1225.9866233232447,198.3539671064522,1613.80284387418,90.87752103646321
1630,1753.7842543810486,103.75438279414422,2391.6790348063387,132.5297181781755
1631,0.0,0.0,0.0,0.0
1632,1969.8903710346374,366.1919392734502,2084.011586154067,352.1503940162949
1633,0.0,0.0,0.0,0.0
1634,0.0,0.0,0.0,0.0
1635,0.0,0.0,0.0,0.0
1636,0.0,0.0,0.0,0.0
1637,0.0,0.0,0.0,0.0
1638,1986.5139184695288,61.03198987890837,2780.6171302724183,121.1700280486176
1639,0.0,0.0,0.0,0.0
1640,1354.8191159436535,109.85758178203507,1544.142289462345,94.6640844129825
1641,0.0,0.0,0.0,0.0
1642,2439.505586070321,57.980390384962945,2577.4405132378993,68.1581407773474
1643,0.0,0.0,0.0,0.0
1644,739.7478608526698,21.36119645761793,975.2477617656916,49.2253238947509
1645,0.0,0.0,2014.3510317422322,15.1462535060772
1646,0.0,0.0,0.0,0.0
1647,3050.420954302582,36.61919392734502,2292.9932493895726,22.719380259115802
1648,0.0,0.0,0.0,0.0
1649,1354.8191159436535,18.30959696367251,1567.36247426629,37.865633765192996
1650,1616.639988043194,244.12795951563348,2664.516206252693,310.4981968745826
1651,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.0,0.0
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,0.0,0.0
1657,1957.4227104584686,1531.9029459606002,1875.0299229185619,1147.328703085348
1658,0.0,0.0,0.0,0.0
1659,0.0,0.0,0.0,0.0
1660,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.0,0.0
1662,806.2420505922355,1010.0794324959335,876.5619763489252,836.8305062107653
1663,0.0,0.0,0.0,0.0
1664,0.0,0.0,0.0,0.0
1665,1724.6930463699885,1437.3033616482921,1503.5069660554411,878.4827033524776
1666,2119.5022979486603,509.61711548888485,2484.5597740221187,492.253238947509
1667,2007.2933527631433,1180.969004156877,2461.3395892181743,1056.4511820488847
1668,0.0,0.0,0.0,0.0
1669,2530.9350969622237,1290.826585938912,2902.5231004931297,908.775210364632
1670,0.0,0.0,0.0,0.0
1671,0.0,0.0,0.0,0.0
1672,0.0,0.0,0.0,0.0
1673,0.0,0.0,0.0,0.0
1674,0.0,0.0,0.0,0.0
1675,2373.011396330755,1565.4705403939997,2333.6285727964764,1298.79123814612
1676,3499.256735044651,521.8235134646666,3314.6813807631543,397.58915453452653
1677,0.0,0.0,0.0,0.0
1678,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0
1687,0.0,0.0,0.0,0.0
1688,2360.5437357545866,289.90195192481474,2966.3786087039784,344.5772672632563
1689,2210.9318088405635,1242.0009940357852,2385.8739886053527,1158.6883932149058
1690,0.0,0.0,0.0,0.0
1691,2285.7377722975752,259.38595698536056,2681.931344855652,219.6206758381194
1692,0.0,0.0,0.0,0.0
1693,1716.3812726525427,112.90918127598047,1776.3441375017956,94.6640844129825
1694,0.0,0.0,0.0,0.0
1695,3091.9798228898103,509.61711548888485,3111.5047637286348,446.8144784292774
1696,0.0,0.0,0.0,0.0
1697,0.0,0.0,0.0,0.0
1698,0.0,0.0,0.0,0.0
1699,0.0,0.0,0.0,0.0
1700,2443.661472929044,1000.9246340140973,2519.3900512280366,833.043942834246
1701,2069.631655643986,1339.6521778420388,2339.4336189974624,1120.822759449713
1702,0.0,0.0,0.0,0.0
1703,810.3979374509585,915.4798481836254,708.2156365203236,874.6961399759583
1704,0.0,0.0,0.0,0.0
1705,0.0,0.0,0.0,0.0
1706,1467.0280611291707,482.1527200433761,1480.286781251496,401.3757179110458
1707,0.0,0.0,0.0,0.0
1708,1994.8256921869745,1214.5365985902765,2188.5024177718196,920.1349004941899
1709,0.0,0.0,0.0,0.0
1710,1699.7577252176511,24.412795951563346,1712.4886292909466,41.65219714171231
1711,1196.895415312185,15.257997469727092,1277.1101642169772,26.505943635635102
1712,1554.301685162351,27.464395445508767,1689.2684444870015,26.505943635635102
1713,0.0,0.0,0.0,0.0
1714,0.0,0.0,0.0,0.0
1715,0.0,0.0,0.0,0.0
1716,1820.2784441206143,460.79152358575817,2594.8556518408577,359.7235207693335
1717,0.0,0.0,0.0,0.0
1718,0.0,0.0,0.0,0.0
1719,0.0,0.0,0.0,0.0
1720,0.0,0.0,0.0,0.0
1721,3586.5303590778312,1672.2765226820893,2652.906113850721,961.7870976359022
1722,0.0,0.0,0.0,0.0
1723,0.0,0.0,0.0,0.0
1724,1508.5869297163995,665.2486896801013,1712.4886292909466,666.4351542673969
1725,0.0,0.0,0.0,0.0
1726,2726.261779322199,729.332279052955,2966.3786087039784,666.4351542673969
1727,0.0,0.0,0.0,0.0
1728,2235.8671299929006,1135.1950117476958,2658.711160051707,908.775210364632
1729,0.0,0.0,0.0,0.0
1730,0.0,0.0,0.0,0.0
1731,3756.9217202854684,1434.2517621543466,3134.72494853258,1082.9571256845197
1732,1637.419422336808,793.4158684258088,1776.3441375017956,575.5576332309336
1733,0.0,0.0,0.0,0.0
1734,0.0,0.0,0.0,0.0
1735,0.0,0.0,0.0,0.0
1736,0.0,0.0,0.0,0.0
1737,1583.392893173411,521.8235134646666,1689.2684444870015,465.7472953118739
1738,2813.535403355379,1000.9246340140973,2757.3969454684734,674.0082810204354
1739,0.0,0.0,0.0,0.0
1740,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.0,0.0
1742,1807.8107835444457,372.2951382613411,1700.878536888974,329.43101375717913
1743,0.0,0.0,0.0,0.0
1744,0.0,0.0,0.0,0.0
1745,3033.7974068676904,424.17232965841316,3041.8442093168,306.7116334980633
1746,0.0,0.0,0.0,0.0
1747,3208.3446549340506,830.0350623531538,2995.40383970891,552.8382529718178
1748,0.0,0.0,0.0,0.0
1749,0.0,0.0,0.0,0.0
1750,0.0,0.0,0.0,0.0
1751,0.0,0.0,0.0,0.0
1752,0.0,0.0,0.0,0.0
1753,1383.9103239547135,2053.7264594252665,1143.594101594293,2078.823293709096
1754,664.9418973956582,1049.7502259172238,743.0459137262412,1200.3405903566181
1755,1092.9982438441132,176.99277064883427,1637.0230286781252,128.7431548016562
1756,1076.3746964092215,12.206397975781673,1491.8968736534687,41.65219714171231
1757,0.0,0.0,0.0,0.0
1758,3062.8886148787506,906.3250497017892,3297.2662421601954,942.8542807533057
1759,1399.5617611088464,19.305722891566262,1130.5923344947735,21.19412770809578
1760,0.0,0.0,0.0,0.0
1761,0.0,0.0,0.0,0.0
1762,0.0,0.0,0.0,0.0
1763,0.0,0.0,0.0,0.0
1764,0.0,0.0,0.0,0.0
1765,0.0,0.0,0.0,0.0
1766,0.0,0.0,0.0,0.0
1767,2448.3000407664085,49.33684738955823,2136.819512195122,61.22748004561004
1768,0.0,0.0,0.0,0.0
1769,0.0,0.0,0.0,0.0
1770,1052.4704443538524,2.14508032128514,685.8926829268293,7.064709236031927
1771,0.0,0.0,0.0,0.0
1772,0.0,0.0,0.0,0.0
1773,1160.7032205462697,34.321285140562246,964.77212543554,40.03335233751426
1774,0.0,0.0,0.0,0.0
1775,873.3265389319201,225.23343373493975,780.1087108013937,296.71778791334094
1776,0.0,0.0,0.0,0.0
1777,1362.2401141459438,480.4979919678715,1228.5770034843204,522.7884834663625
1778,473.9849164288626,201.63755020080322,448.4682926829268,195.45695553021665
1779,302.3053403995108,203.78263052208837,226.1184668989547,167.19811858608895
1780,772.5580921320832,489.078313253012,765.0341463414635,506.3041619156214
1781,0.0,0.0,0.0,0.0
1782,1515.2588666938443,96.52861445783132,1616.747038327526,73.00199543899657
1783,0.0,0.0,0.0,0.0
1784,0.0,0.0,0.0,0.0
1785,0.0,0.0,0.0,0.0
1786,0.0,0.0,0.0,0.0
1787,0.0,0.0,0.0,0.0
1788,1828.7607011822258,1501.5562248995984,1865.4773519163764,1193.9358608893956
1789,0.0,0.0,0.0,0.0
1790,0.0,0.0,0.0,0.0
1791,0.0,0.0,0.0,0.0
1792,0.0,0.0,0.0,0.0
1793,0.0,0.0,0.0,0.0
1794,0.0,0.0,0.0,0.0
1795,1164.4353852425602,976.011546184739,968.5407665505227,911.3474914481186
1796,388.1451284141867,489.078313253012,399.47595818815336,562.8218358038769
1797,1645.8846310640033,1297.77359437751,1514.9937282229964,1274.0025655644242
1798,276.180187525479,688.5707831325301,165.82020905923343,567.5316419612316
1799,447.8597635548308,654.2494979919679,267.5735191637631,704.1160205245154
1800,0.0,0.0,0.0,0.0
1801,0.0,0.0,0.0,0.0
1802,794.9510803098248,486.93323293172693,689.6613240418119,454.4962941847206
1803,0.0,0.0,0.0,0.0
1804,0.0,0.0,0.0,0.0
1805,403.07378719934775,649.9593373493976,369.3268292682927,701.7611174458381
1806,0.0,0.0,0.0,0.0
1807,1217.0,41.00308417542188,982.9283583503006,61.060425658580144
1808,1222.0,17.001278804443217,1083.5694871916285,21.484223842833757
1809,0.0,0.0,0.0,0.0
1810,0.0,0.0,0.0,0.0
1811,0.0,0.0,0.0,0.0
1812,0.0,0.0,0.0,0.0
1813,0.0,0.0,0.0,0.0
1814,0.0,0.0,0.0,0.0
1815,754.0,5.000376118953888,640.7485202897865,10.176737609763357
1816,0.0,0.0,0.0,0.0
1817,0.0,0.0,0.0,0.0
1818,0.0,0.0,0.0,0.0
1819,1373.0,138.0103808831273,1374.3105260665752,195.61951183211787
1820,0.0,0.0,0.0,0.0
1821,1940.0,13.000977909280108,1677.352147355462,28.268715582675995
1822,0.0,0.0,0.0,0.0
1823,0.0,0.0,0.0,0.0
1824,0.0,0.0,0.0,0.0
1825,0.0,0.0,0.0,0.0
1826,0.0,0.0,0.0,0.0
1827,927.0,333.0250495223289,1101.4612434300866,290.6023961899092
1828,0.0,0.0,0.0,0.0
1829,0.0,0.0,0.0,0.0
1830,0.0,0.0,0.0,0.0
1831,0.0,0.0,0.0,0.0
1832,0.0,0.0,0.0,0.0
1833,847.0,236.0177528146235,1005.2930536483735,243.11095401101355
1834,0.0,0.0,0.0,0.0
1835,610.0,2.000150447581555,560.2356172167242,10.176737609763357
1836,757.0,595.0447581555127,866.631942800322,429.68447685667513
1837,0.0,0.0,0.0,0.0
1838,0.0,0.0,0.0,0.0
1839,1340.0,979.0736440911712,1690.7709645343057,634.3499776752493
1840,1160.0,109.00819939319476,1022.066575121928,108.55186783747581
1841,1030.0,74.00556656051754,938.1989677541551,82.5446495014139
1842,994.0,124.00932775005641,919.1889767507931,126.64384581038846
1843,0.0,0.0,0.0,0.0
1844,810.0,23.001730147187885,660.876746058052,23.745721089447834
1845,1105.0,14.001053133070887,980.6918888204934,18.091977972912638
1846,0.0,0.0,0.0,0.0
1847,1662.0,21.001579699606328,1362.009943652635,31.660961452597114
1848,616.0,0.0,506.5603485013495,14.699732102991517
1849,1163.0,0.0,853.2131256214783,19.222726596219676
1850,1244.0,73.00549133672676,1061.2047918935555,85.93689537133503
1851,0.0,0.0,0.0,0.0
1852,0.0,0.0,0.0,0.0
1853,0.0,0.0,0.0,0.0
1854,0.0,0.0,0.0,0.0
1855,1448.0,104.00782327424086,1378.7834651261896,107.42111921416878
1856,0.0,0.0,0.0,0.0
1857,0.0,0.0,0.0,0.0
1858,1063.0,31.002331937514104,897.942516217624,37.31470456913231
1859,883.0,125.0094029738472,908.0066291017567,154.91256139306444
1860,0.0,0.0,0.0,0.0
1861,1068.0,305.02294325618715,1137.244755907003,278.16416133353175
1862,0.0,0.0,0.0,0.0
1863,0.0,0.0,0.0,0.0
1864,765.0,424.0318948872897,792.8284483166817,385.58528054770056
1865,0.0,0.0,0.0,0.0
1866,0.0,0.0,0.0,0.0
1867,808.0,508.038213685715,877.8142904493584,394.63126953415684
1868,565.0,435.0327223489882,616.1473554619064,362.9703080815598
1869,553.0,337.02535041749206,618.3838249917136,261.2029319839262
1870,762.0,444.0333993631052,827.4937260286945,342.61683286203305
1871,0.0,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0
1873,481.0,589.044306812768,546.8168000378806,457.9531924393511
1874,0.0,0.0,0.0,0.0
1875,428.0,991.0745467766606,593.7826601638335,688.6259115939872
1876,527.0,486.0365587623179,551.2897390974952,384.4545319243935
1877,474.0,778.0585241092249,613.9108859320991,535.9748474475368
1878,1172.0,1082.0813921416213,1372.0740565367678,841.2769757404376
1879,0.0,0.0,0.0,0.0
1880,0.0,0.0,0.0,0.0
1881,786.0,627.0471653168175,835.32136938302,472.6529245423426
1882,0.0,0.0,0.0,0.0
1883,512.0,492.03701010506256,545.6985652729769,420.6384878702188
1884,0.0,0.0,0.0,0.0
1885,895.0,1318.0991449562448,997.4654102940481,1024.458252716178
1886,0.0,0.0,0.0,0.0
1887,0.0,0.0,0.0,0.0
1888,1276.0,346.026027431609,1198.7476679767035,320.00186039589227
1889,2460.0,409.030766530428,2310.273024290923,323.3941062658134
1890,0.0,0.0,0.0,0.0
1891,0.0,0.0,0.0,0.0
1892,0.0,0.0,0.0,0.0
1893,0.0,0.0,0.0,0.0
1894,905.0,531.0399438329028,1057.8500875988445,331.30934662896266
1895,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.0,0.0
1897,0.0,0.0,0.0,0.0
1898,458.0,1049.0789097565257,417.10156730905817,1128.4871260604257
1899,332.0,943.0709360347032,301.92338652398314,998.4510343801161
1900,1246.0,263.0197838569745,1231.176476158909,266.85667510046136
1901,0.0,0.0,0.0,0.0
1902,889.0,796.0598781374589,802.8925612008144,741.7710968894181
1903,0.0,0.0,0.0,0.0
1904,0.0,0.0,0.0,0.0
1905,969.0,702.0528071011258,1010.8842274728917,690.8874088406012
1906,0.0,0.0,0.0,0.0
1907,612.0,836.06288708909,561.3538519816279,911.3833903854741
1908,540.0,932.0701085730047,573.6544343955679,999.5817830034231
1909,0.0,0.0,0.0,0.0
1910,0.0,0.0,0.0,0.0
1911,634.0,1151.086582583185,657.5220417633411,1192.939797588927
1912,1362.0,832.0625861939269,1423.5128557223354,867.2841940764995
1913,334.0,924.0695067826784,291.85927363985036,1071.9496948950737
1914,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,0.0
1916,1133.0,494.03716055264414,1001.9383493536626,511.09837773478193
1917,0.0,0.0,0.0,0.0
1918,0.0,0.0,0.0,0.0
1919,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.0,0.0
1921,0.0,0.0,0.0,0.0
1922,1738.0,1294.0973395852661,1829.4320753823572,1449.619735079625
1923,0.0,0.0,0.0,0.0
1924,0.0,0.0,0.0,0.0
1925,0.0,0.0,0.0,0.0
1926,0.0,0.0,0.0,0.0
1927,891.0,1868.1405180411725,882.2872295089729,1752.6603661259117
1928,0.0,0.0,0.0,0.0
1929,588.0,1247.0938040670997,618.3838249917136,1384.0363149278166
1930,0.0,0.0,0.0,0.0
1931,790.0,1276.0959855570322,637.3938159950756,1481.280696532222
1932,0.0,0.0,0.0,0.0
1933,598.0,1907.1434517690127,550.1715043325916,2070.40072927519
1934,0.0,0.0,0.0,0.0
1935,870.0,1941.1460093778992,861.0407689758038,1897.3961899092128
1936,514.0,940.0707103633309,528.9250437994223,992.7972912635809
1937,472.0,1082.0813921416213,458.4762536104929,1083.257181128144
1938,0.0,0.0,0.0,0.0
1939,0.0,0.0,0.0,0.0
1940,0.0,0.0,0.0,0.0
1941,324.0,498.03746144780723,353.36218570955066,493.0063997618693
1942,0.0,0.0,0.0,0.0
1943,0.0,0.0,0.0,0.0
1944,0.0,0.0,0.0,0.0
1945,617.0,857.0644667886963,537.8709219186514,863.8919482065784
1946,0.0,0.0,0.0,0.0
1947,0.0,0.0,0.0,0.0
1948,1074.0,1691.1272034302049,1128.298877787774,1734.568388152999
1949,0.0,0.0,0.0,0.0
1950,0.0,0.0,0.0,0.0
1951,1239.0,2005.150823700509,1395.5569865997443,2043.2627623158207
1952,0.0,0.0,0.0,0.0
1953,0.0,0.0,0.0,0.0
1954,2154.0,1274.0958351094507,2294.6177375822717,1303.7531626730167
1955,0.0,0.0,0.0,0.0
1956,0.0,0.0,0.0,0.0
1957,0.0,0.0,0.0,0.0
1958,851.0,2330.175271432512,899.0607509825276,2342.9111474921865
1959,0.0,0.0,0.0,0.0
1960,0.0,0.0,0.0,0.0
1961,0.0,0.0,0.0,0.0
1962,437.0,1068.0803390085505,459.59448837539657,1035.7657389492483
1963,531.0,735.0552894862215,533.3979828590369,741.7710968894181
1964,880.0,930.0699581254231,849.8584213267674,1033.5042417026343
1965,0.0,0.0,0.0,0.0
1966,0.0,0.0,0.0,0.0
1967,0.0,0.0,0.0,0.0
1968,834.0,108.00812416940397,707.8426061840049,100.63662747432653
1969,0.0,0.0,0.0,0.0
1970,0.0,0.0,0.0,0.0
1971,0.0,0.0,0.0,0.0
1972,986.0,224.01685012913418,919.1889767507931,235.19571364786427
1973,0.0,0.0,0.0,0.0
1974,1007.0,1053.0792106516888,1132.7718168473887,1129.6178746837327
1975,635.0,439.03302324415137,620.6202945215209,436.46896859651736
1976,0.0,0.0,0.0,0.0
1977,0.0,0.0,0.0,0.0
1978,772.0,237.01782803841428,895.7060466878166,203.53475219526715
1979,0.0,0.0,0.0,0.0
1980,1760.0,796.0598781374589,1642.686869643449,794.9162821848489
1981,0.0,0.0,0.0,0.0
1982,1778.0,1120.0842506456709,1873.043231213599,1076.472689388302
1983,0.0,0.0,0.0,0.0
1984,0.0,0.0,0.0,0.0
1985,1953.0,1611.1211855269426,2395.2588664235996,1693.8614377139456
1986,0.0,0.0,0.0,0.0
1987,0.0,0.0,0.0,0.0
1988,991.0,739.0555903813846,1028.77598371135,585.7277868730466
1989,0.0,0.0,0.0,0.0
1990,0.0,0.0,0.0,0.0
1991,0.0,0.0,0.0,0.0
1992,1044.0,830.0624357463454,1219.9941285098726,827.7079922607531
1993,938.0,525.0394924901582,988.5195321748189,486.2219080220271
1994,0.0,0.0,0.0,0.0
1995,0.0,0.0,0.0,0.0
1996,0.0,0.0,0.0,0.0
1997,0.0,0.0,0.0,0.0
1998,1525.0,1273.0957598856598,1597.9574790473034,1157.8865902664088
1999,554.0,379.0285098167047,544.5803305080733,347.1398273552612
2000,0.0,0.0,0.0,0.0
2001,0.0,0.0,0.0,0.0
2002,640.0,836.06288708909,714.5520147734268,712.371632683435
2003,0.0,0.0,0.0,0.0
2004,908.0,1062.0798876658057,971.7460107012643,954.3518380711415
2005,0.0,0.0,0.0,0.0
2006,1446.0,778.0585241092249,1502.907524030494,697.6719005804435
2007,553.0,902.0678518592814,630.6844074056537,707.8486381902069
2008,428.0,589.044306812768,513.2697570907713,450.0379520762018
2009,0.0,0.0,0.0,0.0
2010,0.0,0.0,0.0,0.0
2011,0.0,0.0,0.0,0.0
2012,881.0,1250.094029738472,994.1107059993371,897.8144069057896
2013,765.0,1117.0840249742985,949.3813154031915,813.0082601577616
2014,0.0,0.0,0.0,0.0
2015,0.0,0.0,0.0,0.0
2016,0.0,0.0,0.0,0.0
2017,335.0,607.045660841002,365.6627681234907,580.0740437565114
2018,715.0,1345.1011759985959,785.0008049623561,1177.1093168626285
2019,621.0,1604.1206589604071,664.231450352763,1564.956094656943
2020,0.0,0.0,0.0,0.0
2021,0.0,0.0,0.0,0.0
2022,802.0,1540.1158446377974,982.9283583503006,1547.9948653073375
2023,139.0,358.02693011709835,158.78933661631706,372.01629706801606
2024,0.0,0.0,0.0,0.0
2025,0.0,0.0,0.0,0.0
2026,0.0,0.0,0.0,0.0
2027,0.0,0.0,0.0,0.0
2028,0.0,0.0,0.0,0.0
2029,926.0,1741.1309646197437,1025.421279416639,1552.5178598005655
2030,959.0,1188.0893658634438,1091.3971305459538,1134.140869176961
2031,0.0,0.0,0.0,0.0
2032,1371.0,2467.1855770918482,1517.4445759742412,2299.9426998065187
2033,0.0,0.0,0.0,0.0
2034,0.0,0.0,0.0,0.0
2035,0.0,0.0,0.0,0.0
2036,0.0,0.0,0.0,0.0
2037,0.0,0.0,0.0,0.0
2038,0.0,0.0,0.0,0.0
2039,676.0,1284.0965873473583,702.2514323594867,1186.1553058490847
2040,0.0,0.0,0.0,0.0
2041,486.0,1075.080865575086,592.6644253989299,1164.6710820062508
2042,0.0,0.0,0.0,0.0
2043,1311.0,2617.196860660465,1518.5628107391449,2497.8237088852507
2044,0.0,0.0,0.0,0.0
2045,913.0,1416.106516887741,990.7560017046262,1306.014659919631
2046,0.0,0.0,0.0,0.0
2047,992.0,1628.1224643313858,1168.5553293243051,1637.3240065485936
2048,0.0,0.0,0.0,0.0
2049,454.0,434.0,405.0,508.0
2050,0.0,0.0,0.0,0.0
2051,780.0,421.0,698.0,465.0
2052,0.0,0.0,0.0,0.0
2053,0.0,0.0,0.0,0.0
2054,285.0,444.0,240.0,479.0
2055,1010.0,433.0,924.0,387.0
2056,0.0,0.0,0.0,0.0
2057,927.0,564.0,878.0,561.0
2058,627.0,403.0,585.0,395.0
2059,0.0,0.0,0.0,0.0
2060,1115.0,974.0,1050.0,1160.0
2061,0.0,0.0,0.0,0.0
2062,1400.0,565.0,1321.0,605.0
2063,0.0,0.0,0.0,0.0
2064,0.0,0.0,0.0,0.0
2065,1141.0,1655.0,1309.0,2038.0
2066,649.0,1108.0,636.0,1227.0
2067,984.0,1626.0,969.0,1887.0
2068,0.0,0.0,0.0,0.0
2069,584.0,840.0,537.0,951.0
2070,795.0,1391.0,779.0,1585.0
2071,0.0,0.0,0.0,0.0
2072,451.0,643.0,386.0,707.0
2073,789.0,1042.0,774.0,1143.0
2074,0.0,0.0,0.0,0.0
2075,0.0,0.0,0.0,0.0
2076,696.0,478.0,640.0,514.0
2077,313.0,760.0,314.0,877.0
2078,436.0,822.0,429.0,879.0
2079,0.0,0.0,0.0,0.0
2080,0.0,0.0,0.0,0.0
2081,559.4879931389365,1432.6277546777546,535.2950385052393,1825.3488916184126
2082,0.0,0.0,0.0,0.0
2083,698.5697541452258,959.948128898129,877.7264234313849,1109.6675440135696
2084,0.0,0.0,0.0,0.0
2085,0.0,0.0,0.0,0.0
2086,790.2372784448256,1660.2142411642412,669.118798131549,2020.5347136924606
2087,0.0,0.0,0.0,0.0
2088,433.0500285877644,1966.5806652806652,350.30337078651684,2403.6772533192957
2089,0.0,0.0,0.0,0.0
2090,0.0,0.0,0.0,0.0
2091,426.72813036020585,1164.1924116424116,216.47961116020704,1290.3951570450956
2092,0.0,0.0,0.0,0.0
2093,442.5328759291024,1021.2214137214138,397.5352859487438,1073.5220214072644
2094,0.0,0.0,0.0,0.0
2095,0.0,0.0,0.0,0.0
2096,0.0,0.0,0.0,0.0
2097,0.0,0.0,0.0,0.0
2098,733.3401943967981,1175.8635135135137,704.5427345032193,1261.4787389600515
2099,0.0,0.0,0.0,0.0
2100,568.9708404802744,1251.7256756756756,330.62340613558894,900.0235128969995
2101,420.40623213264723,1339.2589397089398,283.39149097336195,1424.1335906884249
2102,0.0,0.0,0.0,0.0
2103,214.94453973699257,825.7304573804574,216.47961116020704,979.5436626308709
2104,0.0,0.0,0.0,0.0
2105,806.0420240137221,2392.5758835758834,381.7913142280015,1604.8612037199507
2106,0.0,0.0,0.0,0.0
2107,0.0,0.0,0.0,0.0
2108,0.0,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0
2110,600.5803316180675,1385.943347193347,377.8553212978159,975.9291103702403
2111,0.0,0.0,0.0,0.0
2112,0.0,0.0,0.0,0.0
2113,613.2241280731846,1540.585446985447,574.6549678070951,1778.3597122302158
2114,0.0,0.0,0.0,0.0
2115,0.0,0.0,0.0,0.0
2116,0.0,0.0,0.0,0.0
2117,0.0,0.0,0.0,0.0
2118,0.0,0.0,0.0,0.0
2119,0.0,0.0,0.0,0.0
2120,0.0,0.0,0.0,0.0
2121,0.0,0.0,0.0,0.0
2122,568.9708404802744,1178.781288981289,539.2310314354247,1369.915306778967
2123,0.0,0.0,0.0,0.0
2124,0.0,0.0,0.0,0.0
2125,802.8810748999427,1610.6120582120582,787.1985860371166,1651.8503831081478
2126,0.0,0.0,0.0,0.0
2127,0.0,0.0,0.0,0.0
2128,0.0,0.0,0.0,0.0
2129,0.0,0.0,0.0,0.0
2130,0.0,0.0,0.0,0.0
2131,0.0,0.0,0.0,0.0
2132,689.086906803888,1170.0279625779626,649.4388334806212,1261.4787389600515
2133,0.0,0.0,0.0,0.0
2134,550.0051457975986,1105.8369022869024,397.5352859487438,1218.1041118324852
2135,0.0,0.0,0.0,0.0
2136,638.5117209834191,1044.5636174636174,649.4388334806212,1304.8533660876176
2137,834.4905660377359,1342.1767151767153,684.8627698522914,1590.4029946774288
2138,0.0,0.0,0.0,0.0
2139,0.0,0.0,0.0,0.0
2140,701.7307032590052,1543.5032224532224,621.886882969322,1969.9309820436333
2141,0.0,0.0,0.0,0.0
2142,0.0,0.0,0.0,0.0
2143,0.0,0.0,0.0,0.0
2144,0.0,0.0,0.0,0.0
