rn,D16,R16
1809,690.4452263664086,1532.8893431906245
1810,705.8675424192666,1258.5336724748615
1811,870.7676909844397,1397.462714241567
1812,1053.4628196106028,1273.7107946846697
1815,940.7612792243334,1625.1195473886894
1817,765.1841426225662,1297.06021346899
1818,1019.059191492689,1156.9637007630683
1819,1230.226288216436,916.4646872845699
1820,737.8985065290484,1274.8782656238857
1821,996.5188834154351,1382.2855920317588
1822,1662.051137696458,2504.2251646183468
1823,543.3400578622253,468.15584662562105
1824,944.3202752365314,479.8305560177812
1825,807.892094768942,619.9270687237026
1827,651.2962702322309,1140.6191076140442
1829,1070.0714676675268,600.0800627570304
1830,2383.3409961685825,1306.399980982718
1831,2418.930956290562,2010.3849573299735
1832,1079.5621237000548,1249.1939049611335
1834,1231.412620220502,791.5452967884565
1835,945.5066072405974,960.8285829747783
1836,1479.356009070295,2606.962607269356
1837,978.7239033544453,1609.9424251788812
1838,675.0229103135507,960.8285829747783
1839,1034.481507545547,1244.5240212042695
1840,1378.5177887246853,2338.4442912496734
1841,805.5194307608101,1590.0954192122092
1843,545.7127218703573,767.0284070649202
1844,1704.7590898428336,2456.3588561104907
1846,644.1782782078349,917.6321582237858
1848,1173.2823520212683,603.5824755746785
1849,1134.1333958870905,1361.2711151258707
1850,743.8301665493784,760.0235814296242
1852,1455.6293689889749,1037.881664963035
1854,654.8552662444288,402.77747402952434
1855,1110.4067558057707,615.2571849668386
1857,823.3144108218,1006.3599496042028
1858,1955.0751427007585,1552.7363491572967
1859,850.6000469153179,1230.5143699336772
1860,721.2898584721245,1027.374426510091
1861,842.2957228868559,1257.3662015356456
1863,2570.7814528110093,1389.290417667055
1865,1290.7292204238017,918.7996291630019
1866,798.4014387364141,753.0187557943281
1867,818.569082805536,1039.0491359022512
1868,1963.3794667292204,2319.764756222217
1869,1187.5183360700603,1327.4144578886062
1870,2287.248103839237,1912.3173984358286
1871,791.2834467120182,1072.9057931395155
1872,832.805066854328,1090.4178572277558
1873,1110.4067558057707,710.9898019825516
1874,908.7303151145516,811.3923027551288
1875,1087.8664477285167,1026.206955570875
1876,943.1339432324654,985.3454726983146
1878,1896.9448745015247,635.1041909335108
1880,1043.972163578075,1350.7638766729265
1881,863.6496989600438,1050.7238452944114
1882,1150.7420439440143,661.9560225354792
1883,2044.0500430057082,1866.786031806404
1884,1631.206505590742,4585.8258492404975
1887,695.5336636549112,755.1045546331613
1888,811.8216263480035,1036.2490464437963
1890,2256.6447099970856,3009.6463989230424
1891,2479.7476107732405,1056.7685589519651
1893,2726.2523892267595,868.2314410480349
1894,1142.0161652447239,710.2490689013035
1895,744.3394701392007,792.7583798882681
1896,1038.8289178266728,985.6517690875232
1898,2238.815446789403,2301.340782122905
