rn,state,cid,tract,pop,white,black,hispanic
0,22,1,960100,6028.0,4161.0,1696.0,205.0
1,22,1,960200,5859.0,5559.0,207.0,0.0
2,22,1,960300,3618.0,3354.0,176.0,21.0
3,22,1,960400,6786.0,6431.0,209.0,24.0
4,22,1,960500,6530.0,5706.0,492.0,67.0
5,22,1,960600,6046.0,4555.0,1254.0,133.0
6,22,1,960700,4298.0,2367.0,1764.0,15.0
7,22,1,960800,4941.0,3896.0,761.0,33.0
8,22,1,960900,4886.0,1595.0,3042.0,26.0
9,22,1,961000,5305.0,4157.0,852.0,644.0
10,22,1,961100,3933.0,3632.0,191.0,110.0
11,22,1,961200,3933.0,3679.0,194.0,7.0
12,22,3,950100,4946.0,4850.0,20.0,7.0
13,22,3,950200,5594.0,3649.0,1451.0,717.0
14,22,3,950300,2632.0,1665.0,723.0,75.0
15,22,3,950400,4495.0,3520.0,637.0,37.0
16,22,3,950500,7986.0,4914.0,2304.0,175.0
17,22,5,30101,7700.0,6617.0,936.0,441.0
18,22,5,30102,5042.0,4769.0,263.0,466.0
19,22,5,30103,6096.0,6027.0,38.0,249.0
20,22,5,30203,11628.0,9879.0,1070.0,163.0
21,22,5,30204,12379.0,10008.0,1781.0,484.0
22,22,5,30205,10738.0,8114.0,1797.0,417.0
23,22,5,30206,9532.0,7708.0,1352.0,868.0
24,22,5,30300,13698.0,9741.0,3413.0,793.0
25,22,5,30401,4819.0,3383.0,1321.0,443.0
26,22,5,30402,7297.0,3374.0,3723.0,404.0
27,22,5,30500,9447.0,8322.0,570.0,247.0
28,22,5,30600,5347.0,3613.0,1504.0,471.0
29,22,5,30900,4099.0,1694.0,2389.0,248.0
30,22,5,31000,6916.0,1933.0,4952.0,38.0
31,22,7,50100,3865.0,1852.0,1974.0,140.0
32,22,7,50200,5203.0,5091.0,0.0,0.0
33,22,7,50300,3574.0,1869.0,1694.0,7.0
34,22,7,50400,3293.0,2144.0,1092.0,27.0
35,22,7,50500,2957.0,1172.0,1654.0,165.0
36,22,7,50600,4165.0,3554.0,471.0,205.0
37,22,9,30100,2558.0,2349.0,157.0,9.0
38,22,9,30200,2774.0,2737.0,14.0,6.0
39,22,9,30300,3443.0,2827.0,534.0,89.0
40,22,9,30400,7169.0,4042.0,2632.0,47.0
41,22,9,30500,6847.0,5026.0,1539.0,227.0
42,22,9,30600,5022.0,2299.0,2717.0,47.0
43,22,9,30700,7984.0,4327.0,3357.0,218.0
44,22,9,30800,2683.0,2614.0,16.0,58.0
45,22,9,30900,2909.0,1520.0,1370.0,4.0
46,22,11,960100,6279.0,5953.0,22.0,0.0
47,22,11,960200,4241.0,3887.0,194.0,170.0
48,22,11,960300,4481.0,2134.0,1986.0,255.0
49,22,11,960400,3437.0,1992.0,1287.0,172.0
50,22,11,960500,5156.0,4117.0,708.0,407.0
51,22,11,960600,3359.0,2752.0,287.0,237.0
52,22,11,960700,9306.0,8945.0,293.0,22.0
53,22,13,970100,3647.0,1321.0,2186.0,54.0
54,22,13,970200,1673.0,569.0,1068.0,0.0
55,22,13,970300,3294.0,1658.0,1547.0,85.0
56,22,13,970400,2526.0,2298.0,174.0,71.0
57,22,13,970500,2837.0,1925.0,888.0,13.0
58,22,15,10400,1627.0,488.0,1087.0,129.0
59,22,15,10500,4566.0,3034.0,1399.0,222.0
60,22,15,10601,7766.0,3169.0,3815.0,1051.0
61,22,15,10602,3306.0,2004.0,1109.0,304.0
62,22,15,10701,3952.0,2218.0,1237.0,329.0
63,22,15,10702,4124.0,1848.0,1839.0,659.0
64,22,15,10801,2916.0,1727.0,807.0,747.0
65,22,15,10804,7712.0,5597.0,1346.0,291.0
66,22,15,10805,3205.0,2183.0,692.0,189.0
67,22,15,10806,4374.0,3755.0,327.0,113.0
68,22,15,10900,3854.0,2687.0,641.0,235.0
69,22,15,11001,7872.0,6458.0,1140.0,414.0
70,22,15,11002,4792.0,4306.0,416.0,126.0
71,22,15,11103,7216.0,6374.0,700.0,271.0
72,22,15,11105,7232.0,5965.0,555.0,958.0
73,22,15,11106,8992.0,7251.0,1510.0,371.0
74,22,15,11107,2013.0,938.0,983.0,65.0
75,22,15,11108,13435.0,11197.0,1096.0,638.0
76,22,15,11109,7805.0,6427.0,953.0,223.0
77,22,15,11110,8517.0,7232.0,971.0,302.0
78,22,15,11200,6161.0,3923.0,2152.0,77.0
79,22,15,11300,1966.0,349.0,1541.0,126.0
80,22,17,20500,2660.0,114.0,2517.0,69.0
81,22,17,20600,899.0,27.0,850.0,0.0
82,22,17,20700,934.0,0.0,924.0,0.0
83,22,17,21000,1802.0,1041.0,660.0,106.0
84,22,17,21100,2667.0,908.0,1715.0,55.0
85,22,17,21200,3412.0,2554.0,714.0,110.0
86,22,17,21300,2566.0,322.0,2051.0,148.0
87,22,17,21400,2394.0,1423.0,748.0,230.0
88,22,17,21500,2292.0,1991.0,233.0,126.0
89,22,17,21600,3500.0,3075.0,297.0,140.0
90,22,17,21700,1958.0,371.0,1477.0,27.0
91,22,17,21800,1472.0,91.0,1368.0,0.0
92,22,17,21900,1582.0,90.0,1455.0,37.0
93,22,17,22000,2044.0,8.0,2002.0,0.0
94,22,17,22100,5928.0,75.0,5800.0,30.0
95,22,17,22200,5527.0,431.0,5046.0,0.0
96,22,17,22300,2492.0,132.0,2353.0,54.0
97,22,17,22400,3575.0,416.0,3055.0,0.0
98,22,17,22500,5172.0,514.0,4446.0,158.0
99,22,17,22600,3255.0,3015.0,153.0,77.0
100,22,17,22700,2398.0,2375.0,15.0,57.0
101,22,17,22800,4359.0,4153.0,63.0,90.0
102,22,17,22900,5132.0,3870.0,747.0,264.0
103,22,17,23000,4911.0,3972.0,667.0,114.0
104,22,17,23100,1694.0,1276.0,402.0,8.0
105,22,17,23200,1533.0,281.0,1171.0,0.0
106,22,17,23300,2507.0,186.0,2313.0,22.0
107,22,17,23400,7302.0,615.0,6474.0,100.0
108,22,17,23500,3895.0,0.0,3873.0,0.0
109,22,17,23600,3086.0,29.0,3048.0,18.0
110,22,17,23700,6317.0,538.0,5714.0,23.0
111,22,17,23800,5874.0,1814.0,3781.0,611.0
112,22,17,23901,6369.0,4570.0,1386.0,79.0
113,22,17,23903,4458.0,3296.0,841.0,246.0
114,22,17,23904,3025.0,2099.0,663.0,102.0
115,22,17,23905,4868.0,3347.0,747.0,78.0
116,22,17,24000,11797.0,10348.0,767.0,400.0
117,22,17,24102,4063.0,2611.0,1155.0,235.0
118,22,17,24104,7125.0,2429.0,4296.0,286.0
119,22,17,24106,7872.0,3271.0,4413.0,302.0
120,22,17,24107,5522.0,2556.0,2741.0,20.0
121,22,17,24108,7147.0,4223.0,2761.0,7.0
122,22,17,24109,3865.0,2923.0,888.0,131.0
123,22,17,24201,4011.0,1060.0,2855.0,47.0
124,22,17,24202,6874.0,5178.0,1502.0,41.0
125,22,17,24203,4865.0,3828.0,825.0,93.0
126,22,17,24301,7409.0,1571.0,5359.0,411.0
127,22,17,24303,5722.0,2209.0,3313.0,206.0
128,22,17,24304,4737.0,2912.0,1649.0,140.0
129,22,17,24400,4967.0,1967.0,2574.0,384.0
130,22,17,24503,4963.0,2938.0,1766.0,234.0
131,22,17,24504,6420.0,5701.0,476.0,112.0
132,22,17,24601,4837.0,359.0,4454.0,75.0
133,22,17,24602,5378.0,343.0,4967.0,67.0
134,22,17,24700,1962.0,1278.0,516.0,18.0
135,22,17,24800,1053.0,717.0,271.0,33.0
136,22,17,24900,3568.0,3073.0,427.0,42.0
137,22,17,25000,3751.0,2454.0,1000.0,138.0
138,22,17,25100,1834.0,1138.0,505.0,20.0
139,22,17,25200,1052.0,139.0,913.0,0.0
140,22,17,25300,1408.0,557.0,816.0,17.0
141,22,17,25405,4147.0,3337.0,693.0,166.0
142,22,17,25406,4534.0,3753.0,450.0,77.0
143,22,17,980000,0.0,0.0,0.0,0.0
144,22,19,100,2102.0,1259.0,837.0,42.0
145,22,19,200,1667.0,107.0,1463.0,19.0
146,22,19,300,1995.0,158.0,1803.0,164.0
147,22,19,400,1297.0,6.0,1265.0,12.0
148,22,19,500,3340.0,2558.0,684.0,148.0
149,22,19,600,7012.0,593.0,6059.0,156.0
150,22,19,700,4819.0,2051.0,2556.0,419.0
151,22,19,800,3135.0,1658.0,1326.0,104.0
152,22,19,900,3958.0,959.0,2884.0,57.0
153,22,19,1000,3733.0,3374.0,125.0,40.0
154,22,19,1100,4924.0,2991.0,1397.0,160.0
155,22,19,1201,4715.0,1499.0,2782.0,129.0
156,22,19,1202,3398.0,573.0,2648.0,230.0
157,22,19,1300,6342.0,5448.0,640.0,340.0
158,22,19,1400,5322.0,517.0,4723.0,9.0
159,22,19,1500,1702.0,50.0,1548.0,0.0
160,22,19,1600,4474.0,1081.0,3258.0,122.0
161,22,19,1700,8877.0,5921.0,2310.0,283.0
162,22,19,1801,10426.0,9055.0,796.0,383.0
163,22,19,1901,3445.0,3295.0,100.0,60.0
164,22,19,1903,6877.0,5111.0,799.0,72.0
165,22,19,1904,5184.0,4463.0,217.0,88.0
166,22,19,2000,9046.0,7621.0,1239.0,135.0
167,22,19,2100,3157.0,2028.0,1017.0,28.0
168,22,19,2201,7881.0,7626.0,181.0,89.0
169,22,19,2203,7142.0,5520.0,1168.0,437.0
170,22,19,2204,5453.0,4912.0,319.0,11.0
171,22,19,2300,2687.0,2640.0,47.0,208.0
172,22,19,2400,5989.0,5069.0,692.0,40.0
173,22,19,2500,3907.0,3684.0,151.0,26.0
174,22,19,2600,4905.0,3772.0,971.0,57.0
175,22,19,2700,7874.0,6985.0,645.0,82.0
176,22,19,2800,4558.0,4175.0,343.0,459.0
177,22,19,2900,2127.0,1990.0,115.0,218.0
178,22,19,3000,4603.0,4350.0,156.0,32.0
179,22,19,3101,5135.0,5004.0,33.0,60.0
180,22,19,3102,2389.0,2103.0,188.0,83.0
181,22,19,3200,2426.0,2267.0,126.0,86.0
182,22,19,3300,5067.0,4582.0,329.0,129.0
183,22,19,3400,5080.0,4877.0,0.0,133.0
184,22,19,3500,3544.0,2799.0,721.0,309.0
185,22,19,3600,4173.0,3962.0,120.0,77.0
186,22,19,980000,0.0,0.0,0.0,0.0
187,22,19,980100,0.0,0.0,0.0,0.0
188,22,21,100,2362.0,2247.0,93.0,65.0
189,22,21,200,3070.0,2285.0,707.0,115.0
190,22,21,300,4558.0,3589.0,955.0,86.0
191,22,23,970100,4943.0,4586.0,207.0,201.0
192,22,23,970201,1763.0,1753.0,0.0,81.0
193,22,25,100,4472.0,2992.0,1441.0,56.0
194,22,25,200,2756.0,1056.0,1671.0,34.0
195,22,25,300,3019.0,2746.0,214.0,22.0
196,22,27,950100,3710.0,2154.0,1434.0,53.0
197,22,27,950200,4129.0,1908.0,2124.0,90.0
198,22,27,950300,2741.0,1163.0,1490.0,21.0
199,22,27,950400,3407.0,1037.0,2273.0,0.0
200,22,27,950500,2652.0,1480.0,1026.0,64.0
201,22,29,100,2279.0,1349.0,917.0,0.0
202,22,29,200,5539.0,1413.0,4101.0,0.0
203,22,29,300,3826.0,2888.0,880.0,55.0
204,22,29,400,4474.0,3152.0,1290.0,122.0
205,22,29,500,4331.0,3035.0,1242.0,62.0
206,22,31,950100,9678.0,7360.0,1863.0,308.0
207,22,31,950200,4205.0,3067.0,832.0,303.0
208,22,31,950300,2525.0,1288.0,1165.0,26.0
209,22,31,950400,2856.0,1016.0,1725.0,57.0
210,22,31,950500,2250.0,596.0,1644.0,12.0
211,22,31,950600,2934.0,355.0,2551.0,13.0
212,22,31,950700,2517.0,1981.0,466.0,8.0
213,22,33,100,1703.0,61.0,1635.0,0.0
214,22,33,200,6200.0,346.0,5798.0,0.0
215,22,33,300,1748.0,84.0,1639.0,0.0
216,22,33,400,3191.0,190.0,2953.0,0.0
217,22,33,500,4047.0,52.0,3990.0,9.0
218,22,33,601,3239.0,123.0,3116.0,0.0
219,22,33,602,5159.0,25.0,5134.0,0.0
220,22,33,701,2357.0,220.0,1992.0,211.0
221,22,33,702,3100.0,146.0,2915.0,34.0
222,22,33,900,4161.0,77.0,3970.0,16.0
223,22,33,1000,3909.0,3.0,3888.0,0.0
224,22,33,1102,3336.0,456.0,2719.0,23.0
225,22,33,1103,3033.0,405.0,2628.0,8.0
226,22,33,1104,4163.0,226.0,3793.0,84.0
227,22,33,1600,3414.0,1832.0,1406.0,78.0
228,22,33,1700,5406.0,3814.0,1394.0,54.0
229,22,33,1800,2765.0,1812.0,758.0,464.0
230,22,33,1900,2202.0,2065.0,51.0,34.0
231,22,33,2000,3676.0,2591.0,562.0,95.0
232,22,33,2200,1325.0,232.0,997.0,24.0
233,22,33,2300,2696.0,2432.0,150.0,122.0
234,22,33,2400,2342.0,712.0,1371.0,304.0
