8,815,165595,97913,15150,25995,50837
8,816,127136,66852,18389,17706,12755
8,817,117182,64766,15147,21987,23918
8,818,120104,65548,14189,20880,23601
8,819,143761,81464,17072,26428,33720
8,820,108602,60837,11666,19354,25436
8,821,130574,73495,8810,20609,42617
8,822,109385,59519,7056,16169,34893
8,823,117792,66221,9622,21959,33120
8,824,110254,59760,14774,21210,18065
8,900,110049,59737,13374,19186,23302
8,1001,129856,65325,18208,23383,17094
8,1002,101263,52647,17265,16060,14069
8,4101,115808,58541,13933,25530,16090
8,4102,111085,59746,10046,19617,27372
8,4103,109541,56004,12780,22675,16826
8,4104,114226,62485,11919,24367,23565
8,4105,114543,57576,15877,24924,9583
8,4106,113161,61385,6470,18691,35600
9,100,171822,93058,20868,21169,42367
9,101,117886,57577,5077,8681,42678
9,102,189026,104445,18205,20455,57760
9,103,136420,74707,13102,14500,42006
9,104,147340,78961,25704,22051,14079
9,105,177489,93345,21247,23747,44371
9,300,157725,87635,24124,25141,33400
9,301,109324,61483,16595,19547,19594
9,302,124795,61498,19359,16236,10054
9,303,162045,85697,12275,17716,52828
9,304,113678,62286,17897,19195,21792
9,305,111265,58963,19491,16798,15674
9,306,118111,63535,11891,14894,34306
9,500,186304,102331,28922,30707,36050
9,700,165165,90263,22454,25044,38792
9,900,133701,71328,18138,18748,30398
9,901,109551,56998,20693,16922,9129
9,902,129465,72432,23184,20966,23354
9,903,124371,64871,16579,17209,27210
9,904,122341,66561,18390,18480,25193
9,905,130612,67644,19379,13914,24430
9,906,112183,59792,14633,15853,27097
9,1100,138944,76972,25998,24221,21094
9,1101,134241,69351,18338,19289,27061
9,1300,151948,75048,19089,22011,30344
9,1500,117470,63796,21514,21433,14882
10,101,109173,59722,21423,14746,14408
10,102,146493,77446,15174,17961,40697
10,103,146130,76268,19353,22968,27316
10,104,147847,82212,24377,24778,27168
10,200,169509,85024,27707,27401,19867
10,300,207302,103238,35802,29617,23289
11,101,109644,58423,1371,3732,52476
11,102,124401,74970,13982,14173,36711
11,103,111653,68900,12033,12307,38287
11,104,149653,75605,29792,22509,12203
11,105,152133,102755,7210,10140,79322
12,101,146026,62348,12963,18435,26451
12,102,108192,58488,11886,18241,25211
12,500,279104,150062,46276,51649,32128
12,901,183167,94018,24902,35681,24781
12,902,120307,61904,13069,22058,23890
12,903,120211,61249,16012,22098,18903
12,904,129906,66224,21581,25048,13107
12,1101,153032,83409,16503,27421,34543
12,1102,115023,60988,19214,19573,17435
12,1103,106497,55906,18761,16310,14256
12,1104,120714,64191,18394,17830,19472
12,1105,176539,98597,30692,31006,23957
12,1106,175764,98039,23477,33375,34426
12,1107,103856,53226,19407,16637,8349
12,1108,147915,87474,22220,23833,28465
12,1109,104568,58621,18106,17917,16647
12,1110,122701,67776,16046,20719,26578
12,1111,139556,75244,10676,22891,39517
12,1112,134588,73499,12920,26541,30627
12,1113,124678,69214,19815,23402,19124
12,1114,117721,63378,18925,21916,14121
12,1500,165783,73110,24710,27421,13383
12,1701,139654,62055,24161,20858,10168
12,1900,197417,104543,30949,39887,25020
12,2101,110073,48719,11972,13729,20065
12,2102,114901,52179,16150,13337,13208
12,2103,116117,55194,15810,13819,12186
12,2300,183124,95960,36873,31763,10791
12,2700,151500,68923,26267,16952,8934
12,3101,127071,67403,20578,25988,13076
12,3102,113943,58910,24549,16168,7373
12,3103,104472,55995,17931,20203,11145
12,3104,135827,76989,18157,25662,28143
12,3105,128346,72457,13625,22394,31890
12,3106,117243,66786,13703,22603,25664
12,3107,163771,89397,26907,32099,19688
12,3301,117778,60048,16754,22540,15661
12,3302,188549,94823,26432,35520,23952
12,3500,108096,50942,17268,18140,12054
12,5301,174809,82223,29364,31537,12578
12,5701,145515,77907,28255,23260,13101
12,5702,166495,95619,19464,23797,44907
12,5703,153675,88178,22702,26285,32880
12,5704,159307,88814,22286,28804,30249
12,5705,155291,78578,15749,22371,32947
12,5706,130166,67967,22934,20140,11243
12,5707,193222,108674,29072,38794,30457
12,5708,199213,100606,23717,33583,31814
12,6100,142866,65490,19041,22185,16093
12,6300,190973,106533,39243,32551,15547
12,6901,104188,50593,16600,17206,9621
12,6902,145399,54973,18704,17794,12137
12,6903,169475,82790,25477,28207,18650
12,7101,117009,49712,12378,15658,17975
12,7102,170589,86859,31980,29217,18661
12,7103,161459,80158,28482,23887,12514
12,7104,106169,54988,16032,15353,13239
12,7105,108449,47616,11619,13787,14974
12,7300,141659,76255,13701,21692,36659
12,7301,141281,56628,9944,17539,24206
12,8101,113302,56157,16470,17534,15719
12,8102,120322,57752,18889,18268,11924
12,8103,110105,52018,14260,15327,16296
12,8301,101487,48432,18773,15160,6744
12,8302,103619,51294,16861,17801,11271
12,8303,131705,57131,20623,20289,8633
12,8500,151182,72043,18094,23840,22235
12,8601,120088,67182,19237,22378,19232
12,8602,105797,55952,21918,16609,8935
12,8603,105928,57102,15306,19701,14772
12,8604,105874,57744,10289,16336,28025
12,8605,109748,57820,19222,17137,9007
12,8606,101808,53370,21163,14335,6399
12,8607,105420,57521,22053,16385,10010
12,8608,121803,68625,18269,15218,27550
12,8609,103854,54620,24591,11415,7391
12,8610,104340,56865,20815,14150,11192
12,8611,108480,61874,19257,14229,13701
12,8612,105508,63455,11884,15105,31298
12,8613,107242,62731,22854,12341,10032
12,8614,104829,61271,10367,11233,35032
12,8615,112180,61186,23979,13660,11243
12,8616,107654,56570,6972,14526,32403
12,8617,104811,56222,16114,14357,20156
12,8618,110969,61116,18847,16344,17579
12,8619,107579,59821,16319,18908,18207
12,8620,100996,56081,13087,15412,23136
12,8621,111521,60846,14402,22025,20940
12,8622,113772,60986,21049,17814,13062
12,8623,117173,61126,15656,19178,19479
12,8624,109766,56934,17062,15508,6552
12,8700,107803,62416,17754,19544,16765
12,8900,103015,54233,20682,17726,10044
12,9100,192237,101867,25562,38131,29443
12,9300,100143,49412,17629,11610,5026
12,9501,136845,72393,22254,23150,15578
12,9502,134483,73076,18195,21762,24782
12,9503,115099,66150,11108,18881,33287
12,9504,130849,74944,23619,23888,16508
12,9505,114337,67500,17461,20644,22263
12,9506,109700,58964,18330,18724,13138
12,9507,113190,61387,11993,18042,26623
12,9508,113086,52217,12653,18026,16569
12,9509,132978,75718,18024,26831,23006
12,9510,128472,71083,15398,23928,26554
12,9701,171959,90839,30749,32366,16828
12,9702,128911,67458,22661,24131,13093
12,9901,107535,58069,11916,17296,25187
12,9902,116934,60812,14441,18933,21152
12,9903,150804,77432,21610,20985,21399
12,9904,129750,66857,21643,19740,11460
12,9905,132330,68897,18349,20598,15245
12,9906,155737,73686,18293,24633,23110
12,9907,118953,49734,10432,15254,18704
12,9908,112246,53636,8646,14527,28459
12,9909,106743,50594,9757,16282,22377
12,9910,111575,55459,9952,16630,26715
12,9911,136199,72275,22412,22418,15927
12,10101,120393,58775,18326,19517,13561
12,10102,102900,50252,16699,19170,9395
12,10103,131514,65946,25345,23076,9540
12,10104,124481,65433,13601,24661,24035
12,10301,121503,62322,13902,21507,23975
12,10302,110645,55448,13154,19862,18577
12,10303,104917,54405,15631,19313,14066
12,10304,107955,57080,18472,19294,12389
12,10305,107188,56703,15555,19154,18967
12,10306,112171,61485,22186,19051,12339
12,10307,153933,87384,22377,27083,29863
12,10308,113165,59420,15827,20110,18632
12,10501,180284,87866,31812,26328,17501
12,10502,168662,82339,29170,24393,14325
12,10503,134744,70771,23445,20718,17194
12,10504,142986,67116,24387,19421,10306
12,10700,101036,50268,18279,16131,6954
12,10900,182155,96149,17476,29484,44894
12,11101,103682,48147,16498,15405,7170
12,11102,184728,93570,28998,33311,19631
12,11300,161021,87943,22691,33163,24036
12,11501,126603,61568,17974,18114,19633
12,11502,135848,59922,17314,18770,20323
12,11503,129587,57279,20416,19720,13442
12,11701,110096,61543,11467,20919,26598
12,11702,105131,58518,14585,21111,18232
12,11703,108977,62073,15405,23162,19495
12,11704,113142,58431,11188,19639,25222
12,12100,108205,56410,22352,15918,5714
12,12701,113321,55182,17232,18888,12383
12,12702,127129,65091,21468,22837,13409
12,12703,133656,67107,21930,24351,15326
12,12704,122300,62864,21758,23170,12492
13,100,147195,75706,22824,27472,17102
13,200,114166,57733,17165,21995,13342
13,300,141222,67566,22199,21399,15767
13,401,167943,84845,22144,28619,24447
13,402,111347,61011,14552,18917,23384
13,500,170000,88634,35582,24321,11026
13,600,113203,52617,14145,18267,12695
13,700,127699,64098,23945,19782,8668
13,800,112004,57118,20383,15763,8773
13,900,122256,62063,17725,22586,12580
13,1001,117625,68582,7881,12705,44242
13,1002,115129,64629,5200,12744,44530
13,1003,119334,64308,17383,19981,18388
13,1004,121879,65911,16089,21957,21436
13,1005,158976,89641,11218,20221,53509
13,1006,114926,70740,4357,10013,53693
13,1007,133292,85007,13664,18600,45831
13,1008,123549,70249,18067,26234,21237
13,1100,119881,61055,22990,17372,8011
13,1200,160119,85589,36193,21193,10653
13,1300,141102,71909,30408,18243,10057
13,1400,154875,78509,24992,22941,19320
13,1500,159160,84632,24886,32301,19812
13,1600,180111,91628,34296,27292,16643
13,1700,212199,108921,28776,40404,27373
13,1800,165894,86050,30808,25611,13966
13,1900,149772,77121,29167,23088,11278
13,2001,130899,73131,19481,27634,20534
13,2002,131408,72654,14514,16384,34775
13,2003,159613,89327,16154,23279,38788
13,2004,142603,84831,11274,12956,46270
13,2100,133416,71605,22041,21803,20977
13,2200,101781,51826,19537,15401,8534
13,2300,112595,56053,20097,15666,10394
13,2400,108655,56282,10735,16305,26376
13,2500,165949,84367,28019,24963,14658
13,2600,175346,92272,31961,30064,14738
13,2700,103456,52343,14401,14124,7326
13,2800,177445,92875,33050,25506,14037
13,2900,101336,54100,18932,15990,10029
13,3001,148069,82206,16814,23728,29412
13,3002,128758,69990,13402,22445,29725
13,3003,126677,68912,14930,21669,27372
13,3004,167474,98108,17164,23940,46252
13,3005,148155,81838,9149,19023,51613
13,3101,106715,58323,14314,17069,20038
13,3102,119229,64379,14204,20586,24662
13,3200,130176,63958,20388,20679,14858
13,3300,196236,104999,18347,28101,51273
13,3400,187916,95515,26498,26592,21221
13,3500,135091,67890,25114,19133,10415
13,3600,120905,53636,11313,13603,21804
13,3700,113188,58789,19376,15863,15074
13,3800,133432,71276,24127,22269,13467
13,3900,117694,61238,21651,19825,11413
13,4000,201291,104134,31917,35226,21708
13,4001,147332,84592,17401,20723,35671
13,4002,118241,62419,11371,18482,27224
13,4003,150377,81171,18177,26588,27383
13,4004,113116,61167,14264,19651,22996
13,4005,125833,67666,14954,23608,24452
13,4006,204335,113037,28227,31333,30793
13,4100,136204,73462,16146,25531,27013
13,4200,127676,65075,27046,17110,7912
13,4300,189546,98725,29514,32373,23883
13,4400,136520,73658,21854,23853,20492
13,4500,147400,79710,27998,24756,20210
13,4600,131001,61183,20479,18657,11183
13,5001,112872,59875,18722,20012,13622
13,5002,154316,82466,26237,26998,13607
13,6001,104192,54594,16718,18784,14193
13,6002,107366,58209,15754,18650,18827
15,100,230639,126395,39419,45870,33396
15,200,191482,100967,32541,34054,27262
15,301,105911,49251,16747,18756,9956
15,302,115873,59769,14269,20064,23527
15,303,106298,56786,9113,16406,29318
15,304,119548,68017,12674,19970,31684
15,305,120969,63337,17533,18560,17116
15,306,149445,76001,17729,29535,24952
15,307,147928,78582,21056,29867,23263
15,308,118206,63297,17201,24943,17210
16,100,117263,57905,17067,20844,15560
16,200,139808,72031,20490,30416,16443
16,300,104526,53557,16753,20212,12320
16,400,110092,55974,15712,19664,15192
16,500,115657,54919,16670,18862,10174
16,600,121835,60301,16257,21334,15650
16,701,114453,60148,12817,23709,20956
16,702,102365,56613,12650,19701,20927
16,800,112840,61553,11865,21714,24703
16,900,103373,49460,13520,19357,8963
16,1000,111961,54895,14609,18666,11027
16,1100,130609,57730,14007,23471,14295
16,1200,107788,52550,13699,19567,14728
16,1300,123977,60298,17664,23441,14142
17,104,129875,66850,23286,25038,12680
17,105,147161,75649,21692,28315,17781
17,202,177803,87930,28513,32097,20090
17,300,111521,57375,20348,20743,11717
17,401,141551,72715,27009,25609,14425
17,501,141058,74462,25808,27105,14584
